Altitude (km),O (kg/m3),N2 (kg/m3),O2 (kg/m3),Total (kg/m3),Neutral Temp. (K),He (kg/m3),Ar (kg/m3),H (kg/m3),N (kg/m3),H2 (kg/m3)
97,0.0,0.0,0.0,0.0,4.541933858172622,0.009434802198046465,0.0,0.0,0.0,0.16858812177634278
98,0.0,0.0,0.0,0.0,4.37679116107652,0.009091756982020248,0.0,0.0,0.0,0.1624583325724743
99,0.0,0.0,0.0,0.0,4.217652979073721,0.008761184737633314,0.0,0.0,0.0,0.1565514197805853
100,0.0,0.0,0.0,0.0,4.064300990663244,0.008442631953178615,0.0,0.0,0.0,0.15085927971336036
101,0.0,0.0,0.0,0.0,3.916524812416885,0.008135661606433274,0.0,0.0,0.0,0.14537410332995457
102,0.0,0.0,0.0,0.0,3.7741217103544202,0.00783985256510828,0.0,0.0,0.0,0.14008836552277854
103,0.0,0.0,0.0,0.0,3.6368963218130634,0.007554799009097519,0.0,0.0,0.0,0.13499481479381129
104,0.0,0.0,0.0,0.0,3.504660387429655,0.007280109873733652,0.0,0.0,0.0,0.13008646330627818
105,0.0,0.0,0.0,0.0,3.37723249286783,0.0070154083132868755,0.0,0.0,0.0,0.12535657729804486
106,0.0,0.0,0.0,0.0,3.254437819935896,0.006760331183970701,0.0,0.0,0.0,0.12079866784357646
107,0.0,0.0,0.0,0.0,3.136107906753937,0.0065145285457453685,0.0,0.0,0.0,0.11640648195178754
108,0.0,0.0,0.0,0.0,3.0220804166411397,0.006277663182235478,0.0,0.0,0.0,0.11217399398757018
109,0.0,0.0,0.0,0.0,2.9121989154062837,0.006049410138103221,0.0,0.0,0.0,0.10809539740523194
110,0.0,0.0,0.0,0.0,2.8063126567358347,0.005829456273242493,0.0,0.0,0.0,0.1041650967825018
111,0.0,0.0,0.0,0.0,2.704276375385245,0.00561749983318232,0.0,0.0,0.0,0.10037770014417657
112,0.0,0.0,0.0,0.0,2.6059500878897084,0.00541325003511021,0.0,0.0,0.0,0.09672801156487557
113,0.0,0.0,0.0,0.0,2.511198900521014,0.005216426668947556,0.0,0.0,0.0,0.09321102404075664
114,0.0,0.0,0.0,0.0,2.4198928242269715,0.005026759712929701,0.0,0.0,0.0,0.08982191262041259
115,0.0,0.0,0.0,0.0,2.3319065962995724,0.004843988963163382,0.0,0.0,0.0,0.08655602778552568
116,0.0,0.0,0.0,0.0,2.24711950852722,0.004667863676653288,0.0,0.0,0.0,0.08340888907219843
117,0.0,0.0,0.0,0.0,2.1654152415952597,0.004498142227308013,0.0,0.0,0.0,0.08037617892421005
118,0.0,0.0,0.0,0.0,2.0866817055076328,0.004334591774453471,0.0,0.0,0.0,0.07745373676976544
119,0.0,0.0,0.0,0.0,2.0108108858107405,0.004176987943399042,0.0,0.0,0.0,0.07463755331361163
120,0.0,0.0,0.0,0.0,1.9376986954085245,0.004025114517618168,0.0,0.0,0.0,0.07192376503668962
121,0.0,0.0,0.0,0.0,1.867244831765493,0.003878763142121128,0.0,0.0,0.0,0.06930864889577691
122,0.0,0.0,0.0,0.0,1.7993526393017816,0.00373773303761306,0.0,0.0,0.0,0.06678861721584836
123,0.0,0.0,0.0,0.0,1.7339289767914605,0.0036018307250450443,0.0,0.0,0.0,0.06436021276814863
124,0.0,0.0,0.0,0.0,1.6708840895821973,0.0034708697601804296,0.0,0.0,0.0,0.06202010402722405
125,0.0,0.0,0.0,0.0,1.6101314864609386,0.0033446704778121675,0.0,0.0,0.0,0.05976508060040617
126,0.0,0.0,0.0,0.0,1.551587820996709,0.003223059745280312,0.0,0.0,0.0,0.05759204882347758
127,0.0,0.0,0.0,0.0,1.4951727771977343,0.0031058707249515126,0.0,0.0,0.0,0.05549802751647734
128,0.0,0.0,0.0,0.0,1.4408089593260123,0.0029929426453346327,0.0,0.0,0.0,0.05348014389382322
129,0.0,0.0,0.0,0.0,1.3884217857181922,0.002884120580518532,0.0,0.0,0.0,0.05153562962314052
130,0.0,0.0,0.0,0.0,1.3379393864670637,0.002779255237629361,0.0,0.0,0.0,0.04966181702738964
131,0.0,0.0,0.0,0.0,1.2892925048233115,0.0026782027520158343,0.0,0.0,0.0,0.047856135425082935
132,0.0,0.0,0.0,0.0,1.2424144021822539,0.0025808244898814655,0.0,0.0,0.0,0.046116107603569434
133,0.0,0.0,0.0,0.0,1.197240766525225,0.0024869868580930177,0.0,0.0,0.0,0.04443934642054961
134,0.0,0.0,0.0,0.0,1.1537096241899798,0.0023965611209042148,0.0,0.0,0.0,0.042823551529157185
135,0.0,0.0,0.0,0.0,1.111761254849102,0.0023094232233433257,0.0,0.0,0.0,0.04126650622211605
136,0.0,0.0,0.0,0.0,1.071338109579744,0.002225453621022271,0.0,0.0,0.0,0.039766074390641705
137,0.0,0.0,0.0,0.0,1.0323847319123245,0.0021445371161338067,0.0,0.0,0.0,0.03832019759391596
138,0.0,0.0,0.0,0.0,0.9948476817498573,0.002066562699411782,0.0,0.0,0.0,0.03692689223511428
139,0.0,0.0,0.0,0.0,0.958675462053537,0.001991423397837635,0.0,0.0,0.0,0.03558424684011124
140,0.0,0.0,0.0,0.0,0.923818448194011,0.0019190161278842353,0.0,0.0,0.0,0.034290419435131426
141,0.0,0.0,0.0,0.0,0.8902288198714015,0.001849241554095698,0.0,0.0,0.0,0.033043635019747504
142,0.0,0.0,0.0,0.0,0.8578604955106869,0.0017820039528091793,0.0,0.0,0.0,0.03184218313175902
143,0.0,0.0,0.0,0.0,0.8266690690424398,0.0017172110808316855,0.0,0.0,0.0,0.03068441550061118
144,0.0,0.0,0.0,0.0,0.7966117489821878,0.0016547740488917387,0.0,0.0,0.0,0.029568743786134253
145,0.0,0.0,0.0,0.0,0.76764729972482,0.001594607199692273,0.0,0.0,0.0,0.0284936373995013
146,0.0,0.0,0.0,0.0,0.7397359849735081,0.0015366279903974917,0.0,0.0,0.0,0.027457621403415178
147,0.0,0.0,0.0,0.0,0.7128395132255209,0.0014807568793924312,0.0,0.0,0.0,0.026459274488643506
148,0.0,0.0,0.0,0.0,0.6869209852401534,0.0014269172171599083,0.0,0.0,0.0,0.02549722702412611
149,0.0,0.0,0.0,0.0,0.6619448434166991,0.0013750351411251297,0.0,0.0,0.0,0.024570159177979663
150,0.0,0.0,0.0,0.0,0.6378768230130133,0.0013250394743237017,0.0,0.0,0.0,0.023676799106821644
151,0.0,0.0,0.0,0.0,0.6146839051377528,0.0012768616277540345,0.0,0.0,0.0,0.0228159212109299
152,0.0,0.0,0.0,0.0,0.5923342714517937,0.0012304355062801612,0.0,0.0,0.0,0.02198634445284363
153,0.0,0.0,0.0,0.0,0.5707972605166851,0.0011856974179558924,0.0,0.0,0.0,0.02118693073709935
154,0.0,0.0,0.0,0.0,0.5500433257302559,0.0011425859866459047,0.0,0.0,0.0,0.02041658334887901
155,0.0,0.0,0.0,0.0,0.5300439947916608,0.001101042067823883,0.0,0.0,0.0,0.01967424544942801
156,0.0,0.0,0.0,0.0,0.5107718306402647,0.0010610086674322134,0.0,0.0,0.0,0.018958898626179364
157,0.0,0.0,0.0,0.0,0.49220039381476577,0.0010224308636918936,0.0,0.0,0.0,0.018269561495594524
158,0.0,0.0,0.0,0.0,0.47430420618092894,0.000985255731755404,0.0,0.0,0.0,0.017605288356804374
159,0.0,0.0,0.0,0.0,0.4570587159781591,0.0009494322710991663,0.0,0.0,0.0,0.016965167894203225
160,0.0,0.0,0.0,0.0,0.44044026413696896,0.0009149113355559805,0.0,0.0,0.0,0.016348321927215925
161,0.0,0.0,0.0,0.0,0.4244260518211246,0.0008816455658914481,0.0,0.0,0.0,0.015753904205522813
162,0.0,0.0,0.0,0.0,0.40899410914994916,0.0008495893248318938,0.0,0.0,0.0,0.015181099248089901
163,0.0,0.0,0.0,0.0,0.3941232650578657,0.0008186986344546358,0.0,0.0,0.0,0.014629121224411273
164,0.0,0.0,0.0,0.0,0.3797931182498352,0.0007889311158547213,0.0,0.0,0.0,0.01409721287642905
165,0.0,0.0,0.0,0.0,0.3659840092128424,0.0007602459310053539,0.0,0.0,0.0,0.013584644479651915
166,0.0,0.0,0.0,0.0,0.35267699324502944,0.000732603726732244,0.0,0.0,0.0,0.013090712842046784
167,0.0,0.0,0.0,0.0,0.33985381446548185,0.0007059665807250376,0.0,0.0,0.0,0.012614740339330516
168,0.0,0.0,0.0,0.0,0.32749688076900374,0.0006802979495117349,0.0,0.0,0.0,0.012156073985337813
169,0.0,0.0,0.0,0.0,0.3155892396915281,0.0006555626183247422,0.0,0.0,0.0,0.011714084536190236
170,0.0,0.0,0.0,0.0,0.3041145551530492,0.000631726652789769,0.0,0.0,0.0,0.011288165627037184
171,0.0,0.0,0.0,0.0,0.29305708504617256,0.0006087573523712977,0.0,0.0,0.0,0.010877732940184627
172,0.0,0.0,0.0,0.0,0.2824016596395335,0.000586623205510752,0.0,0.0,0.0,0.010482223403470247
173,0.0,0.0,0.0,0.0,0.2721336607664606,0.0005652938463958257,0.0,0.0,0.0,0.01010109441778541
174,0.0,0.0,0.0,0.0,0.2622390017703276,0.0005447400133016564,0.0,0.0,0.0,0.009733823112683972
175,0.0,0.0,0.0,0.0,0.25270410817908423,0.0005249335084466966,0.0,0.0,0.0,0.00937990562905691
176,0.0,0.0,0.0,0.0,0.2435158990824532,0.0005058471593082081,0.0,0.0,0.0,0.009038856427888544
177,0.0,0.0,0.0,0.0,0.23466176918624232,0.0004874547813443051,0.0,0.0,0.0,0.008710207624146052
178,0.0,0.0,0.0,0.0,0.22612957151915639,0.00046973114207141245,0.0,0.0,0.0,0.008393508344888551
179,0.0,0.0,0.0,0.0,0.2179076007683793,0.0004526519264478464,0.0,0.0,0.0,0.008088324110714954
180,0.0,0.0,0.0,0.0,0.2099845772210683,0.00043619370351603577,0.0,0.0,0.0,0.007794236239702163
181,0.0,0.0,0.0,0.0,0.20234963128972816,0.0004203338942576165,0.0,0.0,0.0,0.007510841273015785
182,0.0,0.0,0.0,0.0,0.19499228860023507,0.0004050507406172994,0.0,0.0,0.0,0.007237750421405368
183,0.0,0.0,0.0,0.0,0.18790245562205513,0.0003903232756530194,0.0,0.0,0.0,0.00697458903182489
184,0.0,0.0,0.0,0.0,0.18107040582093986,0.0003761312947714089,0.0,0.0,0.0,0.006720996073446612
185,0.0,0.0,0.0,0.0,0.17448676631510468,0.0003624553280091385,0.0,0.0,0.0,0.006476623642363293
186,0.0,0.0,0.0,0.0,0.16814250501658215,0.00034927661332209464,0.0,0.0,0.0,0.006241136484299178
187,0.0,0.0,0.0,0.0,0.1620289182401106,0.0003365770708457521,0.0,0.0,0.0,0.006014211534675032
188,0.0,0.0,0.0,0.0,0.1561376187625569,0.0003243392780914259,0.0,0.0,0.0,0.005795537475396167
189,0.0,0.0,0.0,0.0,0.15046052431649518,0.00031254644604438006,0.0,0.0,0.0,0.005584814307755516
190,0.0,0.0,0.0,0.0,0.14498984650215188,0.00030118239613099437,0.0,0.0,0.0,0.005381752940865705
191,0.0,0.0,0.0,0.0,0.13971808010250888,0.0002902315380233973,0.0,0.0,0.0,0.005186074795055581
192,0.0,0.0,0.0,0.0,0.13463799278690447,0.00027967884825111247,0.0,0.0,0.0,0.004997511419687065
193,0.0,0.0,0.0,0.0,0.12974261518900596,0.000269509849590374,0.0,0.0,0.0,0.004815804124867994
194,0.0,0.0,0.0,0.0,0.1250252313455445,0.00025971059120284077,0.0,0.0,0.0,0.004640703626555761
195,0.0,0.0,0.0,0.0,0.12047936948269158,0.00025026762949645516,0.0,0.0,0.0,0.0044719697045647825
196,0.0,0.0,0.0,0.0,0.1160987931374397,0.00024116800968219365,0.0,0.0,0.0,0.004309370873008698
197,0.0,0.0,0.0,0.0,0.11187749260180552,0.00023239924800140597,0.0,0.0,0.0,0.004152684062725123
198,0.0,0.0,0.0,0.0,0.1078096766781178,0.0002239493145993598,0.0,0.0,0.0,0.00400169431524731
199,0.0,0.0,0.0,0.0,0.10388976473407945,0.00021580661702149558,0.0,0.0,0.0,0.003856194487902849
200,0.0,0.0,0.0,0.0,0.10011237904670439,0.0002079599843097515,0.0,0.0,0.0,0.003715984969634872
201,0.0,0.0,0.0,0.0,0.09647233742462498,0.0002003986516771374,0.0,0.0,0.0,0.0035808734071558486
202,0.0,0.0,0.0,0.0,0.09296464609864921,0.00019311224573953536,0.0,0.0,0.0,0.003450674441058322
203,0.0,0.0,0.0,0.0,0.08958449287081421,0.00018609077028446515,0.0,0.0,0.0,0.003325209451520536
204,0.0,0.0,0.0,0.0,0.08632724051253682,0.00017932459255729058,0.0,0.0,0.0,0.003204306313258086
205,0.0,0.0,0.0,0.0,0.08318842040280496,0.00017280443004605457,0.0,0.0,0.0,0.0030877991593854376
206,0.0,0.0,0.0,0.0,0.08016372639768113,0.00016652133774681054,0.0,0.0,0.0,0.002975528153863321
