Altitude (km),O (kg/m3),N2 (kg/m3),O2 (kg/m3),Total (kg/m3),Neutral Temp. (K),He (kg/m3),Ar (kg/m3),H (kg/m3),N (kg/m3),H2 (kg/m3)
249,0.0,0.0,0.0,0.0,165.33644597043988,0.07865319734255377,0.0,0.0,0.0,0.3565391526965711
250,0.0,0.0,0.0,0.0,165.34758589667078,0.0757985087890159,0.0,0.0,0.0,0.34359869671411186
251,0.0,0.0,0.0,0.0,165.35832078013343,0.07304725083539565,0.0,0.0,0.0,0.33112709717619015
252,0.0,0.0,0.0,0.0,165.36866534800288,0.07039568882295352,0.0,0.0,0.0,0.31910742467487846
253,0.0,0.0,0.0,0.0,165.37863379198072,0.06784022202487949,0.0,0.0,0.0,0.3075233569228535
254,0.0,0.0,0.0,0.0,165.3882397877645,0.06537737890928572,0.0,0.0,0.0,0.2963591572802878
255,0.0,0.0,0.0,0.0,165.39749651380953,0.06300381256496143,0.0,0.0,0.0,0.2855996540195523
256,0.0,0.0,0.0,0.0,165.40641666940837,0.06071629628464753,0.0,0.0,0.0,0.27523022030396366
257,0.0,0.0,0.0,0.0,165.41501249211285,0.058511719300730486,0.0,0.0,0.0,0.2652367548574562
258,0.0,0.0,0.0,0.0,165.42329577452293,0.05638708266839975,0.0,0.0,0.0,0.25560566330271445
259,0.0,0.0,0.0,0.0,165.43127788046488,0.05433949529144512,0.0,0.0,0.0,0.2463238401459002
260,0.0,0.0,0.0,0.0,165.43896976058122,0.052366170086014435,0.0,0.0,0.0,0.23737865138676004
261,0.0,0.0,0.0,0.0,165.44638196735403,0.05046442027777879,0.0,0.0,0.0,0.2287579177334778
262,0.0,0.0,0.0,0.0,165.45352466958184,0.0486316558280914,0.0,0.0,0.0,0.2204498984022611
263,0.0,0.0,0.0,0.0,165.46040766633016,0.046865379984851185,0.0,0.0,0.0,0.2124432754822215
264,0.0,0.0,0.0,0.0,165.46704040037486,0.04516318595391057,0.0,0.0,0.0,0.20472713884668797
265,0.0,0.0,0.0,0.0,165.4734319711566,0.0435227536869934,0.0,0.0,0.0,0.19729097159266676
266,0.0,0.0,0.0,0.0,165.4795911472645,0.0419418467822073,0.0,0.0,0.0,0.1901246359906983
267,0.0,0.0,0.0,0.0,165.48660815648458,0.04041857370763499,0.0,0.0,0.0,0.1832195576253758
268,0.0,0.0,0.0,0.0,165.55143868029774,0.03896423085506175,0.0,0.0,0.0,0.17662694364519071
269,0.0,0.0,0.0,0.0,165.61391199506932,0.037561677847781236,0.0,0.0,0.0,0.17026909580526225
270,0.0,0.0,0.0,0.0,165.67411380787277,0.03620910941107006,0.0,0.0,0.0,0.16413783069865967
271,0.0,0.0,0.0,0.0,165.73212670951045,0.0349047803558512,0.0,0.0,0.0,0.15822523728990256
272,0.0,0.0,0.0,0.0,165.7880302878198,0.03364700379049912,0.0,0.0,0.0,0.15252366880897816
273,0.0,0.0,0.0,0.0,165.84190123685983,0.032434149369354494,0.0,0.0,0.0,0.1470257348117643
274,0.0,0.0,0.0,0.0,165.8938134621277,0.031264641578634296,0.0,0.0,0.0,0.14172429340996867
275,0.0,0.0,0.0,0.0,165.9438381819495,0.030136958060255844,0.0,0.0,0.0,0.13661244367293307
276,0.0,0.0,0.0,0.0,165.9920440251846,0.029049627973937377,0.0,0.0,0.0,0.13168351820294802
277,0.0,0.0,0.0,0.0,166.03849712537763,0.02800123039780347,0.0,0.0,0.0,0.12693107588511118
278,0.0,0.0,0.0,0.0,166.0832612114868,0.02699039276759709,0.0,0.0,0.0,0.12234889481219244
279,0.0,0.0,0.0,0.0,166.12639769531378,0.02601578935449015,0.0,0.0,0.0,0.1179309653844674
280,0.0,0.0,0.0,0.0,166.16796575575444,0.02507613978138594,0.0,0.0,0.0,0.11367148358403698
281,0.0,0.0,0.0,0.0,166.20802241998618,0.02417020757751594,0.0,0.0,0.0,0.10956484442273752
282,0.0,0.0,0.0,0.0,166.24662264170368,0.023296798771057375,0.0,0.0,0.0,0.10560563556240068
283,0.0,0.0,0.0,0.0,166.28381937650968,0.022454760519426114,0.0,0.0,0.0,0.101788631105898
284,0.0,0.0,0.0,0.0,166.3196636545647,0.02164297977683844,0.0,0.0,0.0,0.09810878555712703
285,0.0,0.0,0.0,0.0,166.35420465059525,0.020860381998682342,0.0,0.0,0.0,0.09456122794785697
286,0.0,0.0,0.0,0.0,166.38748975135678,0.020105929882189656,0.0,0.0,0.0,0.09114125612912835
287,0.0,0.0,0.0,0.0,166.41956462064323,0.01937862214286194,0.0,0.0,0.0,0.08784433122472567
288,0.0,0.0,0.0,0.0,166.45047326193333,0.018677492326065533,0.0,0.0,0.0,0.08466607224407459
289,0.0,0.0,0.0,0.0,166.48025807875885,0.018001607653183257,0.0,0.0,0.0,0.08160225085178559
290,0.0,0.0,0.0,0.0,166.50895993287804,0.01735006790168375,0.0,0.0,0.0,0.07864878629094836
291,0.0,0.0,0.0,0.0,166.53661820033372,0.016722004318448672,0.0,0.0,0.0,0.07580174045718599
292,0.0,0.0,0.0,0.0,166.56327082547332,0.016116578565682067,0.0,0.0,0.0,0.07305731312040559
293,0.0,0.0,0.0,0.0,166.58895437300464,0.015532981698711014,0.0,0.0,0.0,0.07041183729111394
294,0.0,0.0,0.0,0.0,166.61370407815897,0.014970433174978188,0.0,0.0,0.0,0.06786177472812778
295,0.0,0.0,0.0,0.0,166.6375538950302,0.01442817989351846,0.0,0.0,0.0,0.06540371158446982
296,0.0,0.0,0.0,0.0,166.6605365431565,0.01390549526420713,0.0,0.0,0.0,0.06303435418822119
297,0.0,0.0,0.0,0.0,166.68268355240815,0.013401678306065727,0.0,0.0,0.0,0.06075052495509331
298,0.0,0.0,0.0,0.0,166.70402530624335,0.012916052773909751,0.0,0.0,0.0,0.058549158429475466
299,0.0,0.0,0.0,0.0,166.72459108339126,0.012447966312625682,0.0,0.0,0.0,0.056427297450727124
300,0.0,0.0,0.0,0.0,166.7444090980195,0.011996789638366957,0.0,0.0,0.0,0.05438208944149554
301,0.0,0.0,0.0,0.0,166.763506538441,0.011561915745963477,0.0,0.0,0.0,0.05241078281486066
302,0.0,0.0,0.0,0.0,166.7819096044138,0.011142759141846108,0.0,0.0,0.0,0.0505107234971408
303,0.0,0.0,0.0,0.0,166.79964354308433,0.010738755101793635,0.0,0.0,0.0,0.048679351563219835
304,0.0,0.0,0.0,0.0,166.81673268362402,0.010349358952819245,0.0,0.0,0.0,0.04691419798130025
305,0.0,0.0,0.0,0.0,166.8332004706064,0.009974045378521958,0.0,0.0,0.0,0.045212881464023975
306,0.0,0.0,0.0,0.0,166.90722888676788,0.009615658356040266,0.0,0.0,0.0,0.04358829391195587
307,0.0,0.0,0.0,0.0,167.1094417386571,0.009277263358014922,0.0,0.0,0.0,0.04205433127662588
308,0.0,0.0,0.0,0.0,167.30430222109507,0.008950370743167072,0.0,0.0,0.0,0.04057250955979197
309,0.0,0.0,0.0,0.0,167.49207766296837,0.008634619515339921,0.0,0.0,0.0,0.03914119234655662
310,0.0,0.0,0.0,0.0,167.673025673204,0.008329657718310401,0.0,0.0,0.0,0.03775878420052564
311,0.0,0.0,0.0,0.0,167.84739449418294,0.008035142398810058,0.0,0.0,0.0,0.036423730496179904
312,0.0,0.0,0.0,0.0,168.01542334230334,0.007750739550063538,0.0,0.0,0.0,0.0351345171629323
313,0.0,0.0,0.0,0.0,168.1773427361615,0.007476124038039599,0.0,0.0,0.0,0.033889670350819585
314,0.0,0.0,0.0,0.0,168.3333748128,0.0072109795124244746,0.0,0.0,0.0,0.0326877560269399
315,0.0,0.0,0.0,0.0,168.4837336324572,0.006954998304154908,0.0,0.0,0.0,0.031527379510964536
316,0.0,0.0,0.0,0.0,168.62862547223625,0.00670788131119057,0.0,0.0,0.0,0.030407184957338157
317,0.0,0.0,0.0,0.0,168.76824910909656,0.006469337874059029,0.0,0.0,0.0,0.02932585479111752
318,0.0,0.0,0.0,0.0,168.9027960925556,0.006239085642571744,0.0,0.0,0.0,0.028282109103787964
319,0.0,0.0,0.0,0.0,169.03245100747546,0.006016850434985854,0.0,0.0,0.0,0.02727470501483619
320,0.0,0.0,0.0,0.0,169.15739172729468,0.005802366090771426,0.0,0.0,0.0,0.026302436004336363
321,0.0,0.0,0.0,0.0,169.27778965805263,0.005595374318039097,0.0,0.0,0.0,0.025364131221331476
322,0.0,0.0,0.0,0.0,169.39380997354112,0.0053956245365856205,0.0,0.0,0.0,0.024458654772350347
323,0.0,0.0,0.0,0.0,169.50561184190647,0.005202873717425456,0.0,0.0,0.0,0.023584904993995768
324,0.0,0.0,0.0,0.0,169.61334864401175,0.005016886219594764,0.0,0.0,0.0,0.02274181371316829
325,0.0,0.0,0.0,0.0,169.71716818386008,0.004837433624938013,0.0,0.0,0.0,0.021928345498145034
326,0.0,0.0,0.0,0.0,169.8172128913667,0.004664294571518456,0.0,0.0,0.0,0.021143496903420496
327,0.0,0.0,0.0,0.0,169.91362001775835,0.004497254586229563,0.0,0.0,0.0,0.020386295710925196
328,0.0,0.0,0.0,0.0,170.0065218238682,0.004336105917125902,0.0,0.0,0.0,0.01965580016997261
329,0.0,0.0,0.0,0.0,170.0960457615843,0.004180647365938419,0.0,0.0,0.0,0.018951098238041943
330,0.0,0.0,0.0,0.0,170.18231464870064,0.0040306841211893,0.0,0.0,0.0,0.01827130682427888
331,0.0,0.0,0.0,0.0,170.26544683741082,0.0038860275922767418,0.0,0.0,0.0,0.017615571037393
332,0.0,0.0,0.0,0.0,170.34555637667523,0.0037464952448583253,0.0,0.0,0.0,0.016983063439441722
333,0.0,0.0,0.0,0.0,170.4484479998301,0.0036124550096433418,0.0,0.0,0.0,0.016375451880020184
334,0.0,0.0,0.0,0.0,170.86232064634052,0.0034895603665038057,0.0,0.0,0.0,0.015818363885935407
335,0.0,0.0,0.0,0.0,171.26114506730795,0.0033705306257670966,0.0,0.0,0.0,0.015278795701273717
336,0.0,0.0,0.0,0.0,171.64546840952724,0.0032552683488898102,0.0,0.0,0.0,0.014756305631903438
337,0.0,0.0,0.0,0.0,172.01581792577878,0.0031436765638219303,0.0,0.0,0.0,0.01425045409833236
338,0.0,0.0,0.0,0.0,172.37270169816617,0.0030356589676862333,0.0,0.0,0.0,0.013760804554464354
339,0.0,0.0,0.0,0.0,172.7166093351535,0.002931120106406718,0.0,0.0,0.0,0.013286924301864662
340,0.0,0.0,0.0,0.0,173.04801264325855,0.0028299655332436405,0.0,0.0,0.0,0.012828385208407688
341,0.0,0.0,0.0,0.0,173.3673662743238,0.0027321019480419702,0.0,0.0,0.0,0.012384764339497702
342,0.0,0.0,0.0,0.0,173.67510834925278,0.002637437318859813,0.0,0.0,0.0,0.011955644509416991
343,0.0,0.0,0.0,0.0,173.97166105906754,0.0025458809875141147,0.0,0.0,0.0,0.011540614759770173
344,0.0,0.0,0.0,0.0,174.25743124411218,0.0024573437604608716,0.0,0.0,0.0,0.011139270771449071
345,0.0,0.0,0.0,0.0,174.53281095219666,0.00237173798631612,0.0,0.0,0.0,0.010751215216039492
346,0.0,0.0,0.0,0.0,174.79817797644674,0.002288977621221436,0.0,0.0,0.0,0.010376058052126554
347,0.0,0.0,0.0,0.0,175.05389637359798,0.002208978283162406,0.0,0.0,0.0,0.010013416771523181
348,0.0,0.0,0.0,0.0,175.30031696344486,0.002131657296260877,0.0,0.0,0.0,0.009662916600049304
349,0.0,0.0,0.0,0.0,175.53777781012985,0.0020569337259803365,0.0,0.0,0.0,0.009324190657119678
350,0.0,0.0,0.0,0.0,175.76660468593354,0.0019847284061085663,0.0,0.0,0.0,0.008996880078057719
351,0.0,0.0,0.0,0.0,175.9871115182011,0.0019149639583123193,0.0,0.0,0.0,0.0086806341027379
352,0.0,0.0,0.0,0.0,176.19960082001887,0.001847564804994298,0.0,0.0,0.0,0.008375110133867122
353,0.0,0.0,0.0,0.0,176.40436410523182,0.0017824571761234564,0.0,0.0,0.0,0.008079973767946832
354,0.0,0.0,0.0,0.0,176.60168228837102,0.0017195691106546484,0.0,0.0,0.0,0.007794898801708374
355,0.0,0.0,0.0,0.0,176.79182607004,0.0016588304531028842,0.0,0.0,0.0,0.007519567216583901
356,0.0,0.0,0.0,0.0,176.97505630828863,0.0016001728457907102,0.0,0.0,0.0,0.007253669143563344
357,0.0,0.0,0.0,0.0,177.15162437648394,0.0015435297172437705,0.0,0.0,0.0,0.0069969028105908585
358,0.0,0.0,0.0,0.0,177.340199643238,0.0014889909858295726,0.0,0.0,0.0,0.006749675822438357
359,0.0,0.0,0.0,0.0,178.41364598809383,0.0014435371433965095,0.0,0.0,0.0,0.006543631122217126
360,0.0,0.0,0.0,0.0,179.44806230078433,0.0013991158838482691,0.0,0.0,0.0,0.006342267175471691
361,0.0,0.0,0.0,0.0,180.44486769593786,0.0013557339361702436,0.0,0.0,0.0,0.00614561448505294
362,0.0,0.0,0.0,0.0,181.40542968980552,0.001313394623704194,0.0,0.0,0.0,0.0059536881158469245
363,0.0,0.0,0.0,0.0,182.3310660763551,0.0012720982136607863,0.0,0.0,0.0,0.005766489279133889
364,0.0,0.0,0.0,0.0,183.22304673515117,0.001231842237810757,0.0,0.0,0.0,0.005584006786298499
365,0.0,0.0,0.0,0.0,184.0825953735016,0.0011926217865530758,0.0,0.0,0.0,0.005406218381856544
366,0.0,0.0,0.0,0.0,184.91089120526013,0.001154429778396441,0.0,0.0,0.0,0.005233091965028988
367,0.0,0.0,0.0,0.0,185.70907056858886,0.0011172572067400487,0.0,0.0,0.0,0.005064586708412392
368,0.0,0.0,0.0,0.0,186.47822848489906,0.0010810933657002674,0.0,0.0,0.0,0.0049006540816633306
369,0.0,0.0,0.0,0.0,187.21942016111004,0.001045926056600489,0.0,0.0,0.0,0.004741238787527925
370,0.0,0.0,0.0,0.0,187.93366243728644,0.0010117417766216203,0.0,0.0,0.0,0.004586279617004617
371,0.0,0.0,0.0,0.0,188.62193518163983,0.0009785258909994687,0.0,0.0,0.0,0.0044357102299241394
372,0.0,0.0,0.0,0.0,189.285182634809,0.0009462627900522108,0.0,0.0,0.0,0.0042894598667634325
373,0.0,0.0,0.0,0.0,189.92431470526262,0.0009149360322256231,0.0,0.0,0.0,0.004147453997077327
374,0.0,0.0,0.0,0.0,190.54020821760173,0.0008845284742550657,0.0,0.0,0.0,0.004009614909529784
375,0.0,0.0,0.0,0.0,191.1337081154745,0.0008550223894611773,0.0,0.0,0.0,0.0038758622481346134
376,0.0,0.0,0.0,0.0,191.70562862075337,0.0008263995751200378,0.0,0.0,0.0,0.003746113498970161
377,0.0,0.0,0.0,0.0,192.25675435056533,0.0007986414497779926,0.0,0.0,0.0,0.0036202844313126216
378,0.0,0.0,0.0,0.0,192.78784139370717,0.0007717291413159759,0.0,0.0,0.0,0.0034982894968363224
379,0.0,0.0,0.0,0.0,193.29961834792303,0.0007456435665074644,0.0,0.0,0.0,0.0033800421902541924
380,0.0,0.0,0.0,0.0,193.7927873194668,0.0007203655027581056,0.0,0.0,0.0,0.0032654553745173303
381,0.0,0.0,0.0,0.0,195.237592996094,0.0006993486835005494,0.0,0.0,0.0,0.0031701850081032245
382,0.0,0.0,0.0,0.0,197.2788644375332,0.0006809667321736925,0.0,0.0,0.0,0.003086858639024503
383,0.0,0.0,0.0,0.0,199.24591615630112,0.0006627500725006662,0.0,0.0,0.0,0.003004281545858214
384,0.0,0.0,0.0,0.0,201.14144674853821,0.0006447286121386655,0.0,0.0,0.0,0.0029225893016149363
385,0.0,0.0,0.0,0.0,202.96805669062834,0.000626928606904326,0.0,0.0,0.0,0.0028419009253165665
386,0.0,0.0,0.0,0.0,204.72825190678915,0.0006093729766445522,0.0,0.0,0.0,0.0027623203138556823
387,0.0,0.0,0.0,0.0,206.42444720694743,0.0005920815965502095,0.0,0.0,0.0,0.0026839375625361014
388,0.0,0.0,0.0,0.0,208.05896959961362,0.0005750715657389077,0.0,0.0,0.0,0.0026068301825730123
389,0.0,0.0,0.0,0.0,209.6340614843029,0.0005583574548000172,0.0,0.0,0.0,0.00253106422322778
390,0.0,0.0,0.0,0.0,211.15188372788023,0.0005419515338716653,0.0,0.0,0.0,0.002456695305693173
391,0.0,0.0,0.0,0.0,212.61451862905145,0.0005258639827048927,0.0,0.0,0.0,0.002383769575325432
392,0.0,0.0,0.0,0.0,214.0239727750667,0.0005101030840638899,0.0,0.0,0.0,0.002312324578337885
393,0.0,0.0,0.0,0.0,215.38217979455507,0.0004946754017126554,0.0,0.0,0.0,0.0022423900686239996
394,0.0,0.0,0.0,0.0,216.69100301026805,0.0004795859441469138,0.0,0.0,0.0,0.002173988749962925
395,0.0,0.0,0.0,0.0,217.95223799536944,0.00046483831514530663,0.0,0.0,0.0,0.002107136958476101
396,0.0,0.0,0.0,0.0,219.78590867060234,0.0004517055736396495,0.0,0.0,0.0,0.002047605538429471
397,0.0,0.0,0.0,0.0,222.90745005667068,0.00044146391227864695,0.0,0.0,0.0,0.0020011795393953353
398,0.0,0.0,0.0,0.0,225.91549358484627,0.00043115324544315656,0.0,0.0,0.0,0.0019544407348525035
399,0.0,0.0,0.0,0.0,228.81416598681517,0.0004208075959429518,0.0,0.0,0.0,0.0019075433520184175
400,0.0,0.0,0.0,0.0,231.6074439481322,0.00041045749953971854,0.0,0.0,0.0,0.0018606258111349256
401,0.0,0.0,0.0,0.0,234.29915956383272,0.00040013029237759247,0.0,0.0,0.0,0.0018138120284062953
402,0.0,0.0,0.0,0.0,236.89300559567923,0.00038985037649341025,0.0,0.0,0.0,0.0017672126195713877
403,0.0,0.0,0.0,0.0,239.39254053825678,0.00037963946502256627,0.0,0.0,0.0,0.0017209260114349277
404,0.0,0.0,0.0,0.0,241.80119350086895,0.00036951680859914735,0.0,0.0,0.0,0.0016750394681514335
405,0.0,0.0,0.0,0.0,244.12226891192802,0.0003594994043402524,0.0,0.0,0.0,0.0016296300385623193
406,0.0,0.0,0.0,0.0,246.35895105229778,0.0003496021887034272,0.0,0.0,0.0,0.0015847654304289667
407,0.0,0.0,0.0,0.0,248.51430842380455,0.0003398382154124863,0.0,0.0,0.0,0.0015405048169800006
408,0.0,0.0,0.0,0.0,251.2887358011725,0.00033113787422341486,0.0,0.0,0.0,0.0015010657047693097
409,0.0,0.0,0.0,0.0,256.95024135491593,0.000326287085094006,0.0,0.0,0.0,0.0014790768180546752
410,0.0,0.0,0.0,0.0,262.4058970821392,0.0003210993778820258,0.0,0.0,0.0,0.0014555606636415016
411,0.0,0.0,0.0,0.0,267.6631875910755,0.000315623650237971,0.0,0.0,0.0,0.0014307388971962589
412,0.0,0.0,0.0,0.0,272.729325352928,0.00030990440539343346,0.0,0.0,0.0,0.001404813254249352
413,0.0,0.0,0.0,0.0,277.6112605966508,0.0003039820987522913,0.0,0.0,0.0,0.0013779671213115408
414,0.0,0.0,0.0,0.0,283.4510264109003,0.00029909144026832345,0.0,0.0,0.0,0.0013557975046790734
415,0.0,0.0,0.0,0.0,289.84931350759564,0.0002947224680757475,0.0,0.0,0.0,0.00133599271992364
416,0.0,0.0,0.0,0.0,296.0149617282224,0.00029004785029450173,0.0,0.0,0.0,0.001314802427358077
417,0.0,0.0,0.0,0.0,301.95642971895285,0.00028511186397522405,0.0,0.0,0.0,0.0012924273372224217
418,0.0,0.0,0.0,0.0,307.68186857334194,0.0002799548084676587,0.0,0.0,0.0,0.001269050128625693
419,0.0,0.0,0.0,0.0,314.15490869241506,0.0002754513441910774,0.0,0.0,0.0,0.0012486356840560905
420,0.0,0.0,0.0,0.0,320.6540340612976,0.00027092730271088556,0.0,0.0,0.0,0.001228127961921328
421,0.0,0.0,0.0,0.0,326.9168541193376,0.0002661756942892528,0.0,0.0,0.0,0.0012065886666627196
422,0.0,0.0,0.0,0.0,332.951960822646,0.00026123278503806523,0.0,0.0,0.0,0.0011841821945062349
423,0.0,0.0,0.0,0.0,338.8694862269348,0.00025620853137320684,0.0,0.0,0.0,0.001161406983769416
424,0.0,0.0,0.0,0.0,345.571419698134,0.0002517757852889982,0.0,0.0,0.0,0.0011413131085503381
425,0.0,0.0,0.0,0.0,352.0296738459978,0.00024715558827708345,0.0,0.0,0.0,0.0011203695082444916
426,0.0,0.0,0.0,0.0,358.2531087424562,0.00024237964668230377,0.0,0.0,0.0,0.0010987199094098133
427,0.0,0.0,0.0,0.0,364.25026231115925,0.00023747673689635484,0.0,0.0,0.0,0.0010764947569698352
428,0.0,0.0,0.0,0.0,370.4813230380476,0.00023275688570087566,0.0,0.0,0.0,0.0010550994189168761
429,0.0,0.0,0.0,0.0,377.083612713207,0.00022829105610822585,0.0,0.0,0.0,0.001034855574383563
430,0.0,0.0,0.0,0.0,383.4458460691831,0.00022370222024525044,0.0,0.0,0.0,0.0010140541358441572
431,0.0,0.0,0.0,0.0,389.5767514470847,0.00021901522600009717,0.0,0.0,0.0,0.000992807740105372
432,0.0,0.0,0.0,0.0,395.48473982941465,0.00021425256305590475,0.0,0.0,0.0,0.000971218334104416
433,0.0,0.0,0.0,0.0,402.0057356014832,0.00020986671474230122,0.0,0.0,0.0,0.0009513370489892351
434,0.0,0.0,0.0,0.0,408.56342490203383,0.0002055350151525993,0.0,0.0,0.0,0.0009317012229372812
435,0.0,0.0,0.0,0.0,414.88267953320684,0.00020112527801254758,0.0,0.0,0.0,0.0009117116484933951
436,0.0,0.0,0.0,0.0,420.9721688736434,0.00019665715733467343,0.0,0.0,0.0,0.0008914574183481522
437,0.0,0.0,0.0,0.0,426.94799748663826,0.00019219689728503206,0.0,0.0,0.0,0.000871238820851352
438,0.0,0.0,0.0,0.0,433.70080363141557,0.00018813804963915793,0.0,0.0,0.0,0.0008528398472624997
439,0.0,0.0,0.0,0.0,440.2080807450498,0.00018401763308787306,0.0,0.0,0.0,0.0008341617785305473
440,0.0,0.0,0.0,0.0,446.478756154024,0.00017985281872316092,0.0,0.0,0.0,0.0008152824521343705
441,0.0,0.0,0.0,0.0,452.5214325911963,0.00017565908716848282,0.0,0.0,0.0,0.0007962720425685682
442,0.0,0.0,0.0,0.0,458.8938150963133,0.00017165588284332904,0.0,0.0,0.0,0.0007781253031303057
443,0.0,0.0,0.0,0.0,465.6413595623201,0.00016784679588824803,0.0,0.0,0.0,0.0007608585081188158
444,0.0,0.0,0.0,0.0,472.1435663094849,0.00016400255044029356,0.0,0.0,0.0,0.000743432337777616
445,0.0,0.0,0.0,0.0,478.4093557082623,0.0001601368233234569,0.0,0.0,0.0,0.0007259087898817772
446,0.0,0.0,0.0,0.0,484.4473237883985,0.00015626190886327093,0.0,0.0,0.0,0.0007083435952668734
447,0.0,0.0,0.0,0.0,491.1896852589694,0.00015267601700951606,0.0,0.0,0.0,0.0006920885555940287
448,0.0,0.0,0.0,0.0,497.77610274606076,0.00014909759757870473,0.0,0.0,0.0,0.0006758673888142753
449,0.0,0.0,0.0,0.0,504.1230410196759,0.00014550843479353983,0.0,0.0,0.0,0.0006595975218343044
450,0.0,0.0,0.0,0.0,510.23920743761516,0.00014191897577928896,0.0,0.0,0.0,0.0006433263120320338
451,0.0,0.0,0.0,0.0,516.4635283886245,0.0001384271629111645,0.0,0.0,0.0,0.0006274977374357089
452,0.0,0.0,0.0,0.0,523.180253071018,0.000135128831996087,0.0,0.0,0.0,0.0006125462268867742
453,0.0,0.0,0.0,0.0,529.6527606282092,0.000131826565876163,0.0,0.0,0.0,0.0005975768778436769
454,0.0,0.0,0.0,0.0,535.8899306863636,0.00012852935095284022,0.0,0.0,0.0,0.0005826304261450888
455,0.0,0.0,0.0,0.0,541.9003200123869,0.00012524521549871226,0.0,0.0,0.0,0.0005677432643803116
456,0.0,0.0,0.0,0.0,548.4919683689301,0.00012215943870962963,0.0,0.0,0.0,0.0005537552730593914
457,0.0,0.0,0.0,0.0,555.1827766829455,0.00011915376231389284,0.0,0.0,0.0,0.0005401303811080977
458,0.0,0.0,0.0,0.0,561.6303101793973,0.00011615484571176418,0.0,0.0,0.0,0.0005265361316629813
459,0.0,0.0,0.0,0.0,567.8434142225661,0.00011316976312612407,0.0,0.0,0.0,0.000513004592554938
460,0.0,0.0,0.0,0.0,573.9257422874032,0.00011022307870669308,0.0,0.0,0.0,0.0004996471143892067
461,0.0,0.0,0.0,0.0,580.3681245786371,0.00010740769677159539,0.0,0.0,0.0,0.0004868848374116391
462,0.0,0.0,0.0,0.0,586.5762647121211,0.00010460955552868111,0.0,0.0,0.0,0.0004742007134143781
463,0.0,0.0,0.0,0.0,592.5586796286362,0.00010183410581624615,0.0,0.0,0.0,0.00046161945133912214
464,0.0,0.0,0.0,0.0,598.3235765967815,9.908616635225156e-5,0.0,0.0,0.0,0.00044916289469226306
465,0.0,0.0,0.0,0.0,604.0391228242383,9.639555252016172e-5,0.0,0.0,0.0,0.00043696619820262185
466,0.0,0.0,0.0,0.0,609.9575739156279,9.380080732934975e-5,0.0,0.0,0.0,0.0004252040793943241
467,0.0,0.0,0.0,0.0,615.66083275491,9.12354235507492e-5,0.0,0.0,0.0,0.00041357505743886303
468,0.0,0.0,0.0,0.0,621.1567236367604,8.870297316884938e-5,0.0,0.0,0.0,0.00040209532433308425
469,0.0,0.0,0.0,0.0,626.4527863679787,8.620656704181114e-5,0.0,0.0,0.0,0.00039077898176350897
470,0.0,0.0,0.0,0.0,631.5562866113373,8.374889531814403e-5,0.0,0.0,0.0,0.00037963822431729506
471,0.0,0.0,0.0,0.0,637.4839315153858,8.146129057698414e-5,0.0,0.0,0.0,0.00036926838960395746
472,0.0,0.0,0.0,0.0,643.2267589616434,7.920656261971987e-5,0.0,0.0,0.0,0.00035904758711142684
473,0.0,0.0,0.0,0.0,648.7607797535009,7.698332580220117e-5,0.0,0.0,0.0,0.00034896953564061804
474,0.0,0.0,0.0,0.0,654.0935860081389,7.479403994322454e-5,0.0,0.0,0.0,0.0003390453856817733
475,0.0,0.0,0.0,0.0,659.2324937967304,7.264081804980638e-5,0.0,0.0,0.0,0.0003292847156087761
476,0.0,0.0,0.0,0.0,664.7616940831375,7.058674015839351e-5,0.0,0.0,0.0,0.00031997347060258124
477,0.0,0.0,0.0,0.0,670.4130789035006,6.859850282475747e-5,0.0,0.0,0.0,0.00031096068436826046
478,0.0,0.0,0.0,0.0,675.8589818827123,6.664127046395352e-5,0.0,0.0,0.0,0.0003020884453350254
479,0.0,0.0,0.0,0.0,681.1068742492222,6.471686348173224e-5,0.0,0.0,0.0,0.00029336500549956274
480,0.0,0.0,0.0,0.0,686.163955580931,6.282682563514512e-5,0.0,0.0,0.0,0.0002847973627952013
481,0.0,0.0,0.0,0.0,691.0933546085788,6.097740702515206e-5,0.0,0.0,0.0,0.0002764138492640681
482,0.0,0.0,0.0,0.0,696.2025906168395,5.919470900418253e-5,0.0,0.0,0.0,0.0002683327837335451
483,0.0,0.0,0.0,0.0,701.12605707388,5.744581323636206e-5,0.0,0.0,0.0,0.0002604049456254817
484,0.0,0.0,0.0,0.0,705.8705084780449,5.5731705128691255e-5,0.0,0.0,0.0,0.0002526348018425459
485,0.0,0.0,0.0,0.0,710.4424537371199,5.4053176154492935e-5,0.0,0.0,0.0,0.0002450259401756658
486,0.0,0.0,0.0,0.0,714.8481650978964,5.241084219297123e-5,0.0,0.0,0.0,0.00023758115243823258
487,0.0,0.0,0.0,0.0,719.0936867510584,5.080516039600811e-5,0.0,0.0,0.0,0.00023030251092419205
488,0.0,0.0,0.0,0.0,723.6781906226482,4.927003316945749e-5,0.0,0.0,0.0,0.00022334369705357437
489,0.0,0.0,0.0,0.0,728.185935869526,4.7774337801490265e-5,0.0,0.0,0.0,0.00021656362990811955
490,0.0,0.0,0.0,0.0,732.5297815020242,4.631191019403541e-5,0.0,0.0,0.0,0.00020993436730139866
491,0.0,0.0,0.0,0.0,736.7156868373011,4.488304829992235e-5,0.0,0.0,0.0,0.00020345725986953254
