Altitude (km),Total (kg/m3),Neutral Temp. (K),Pressure (Pa),C (kg/m3),N2 (kg/m3),CH3 (kg/m3),C2H4 (kg/m3),He (kg/m3),H (kg/m3),CH4 (kg/m3),C2H6 (kg/m3),Ar (kg/m3),C2H2 (kg/m3),C3H4 (kg/m3),H2 (kg/m3)
127.5,0.0004016,163.9548516630472,224.1,0.0,4.3634963568039754e-7,0.0,0.0,0.00010789976750359999,0.0,9.88328345923151e-6,0.0,1.50090709613741e-7,0.0,0.0,0.0002832305086918744
128.5,0.0003837,164.13174355067753,215.0,0.0,4.1552188528265496e-7,0.0,0.0,0.00010308855571087073,0.0,9.426492846537308e-6,0.0,1.4270402049031902e-7,0.0,0.0,0.000270626725536819
129.5,0.0003677,164.30800499000554,206.3,0.0,3.9688255427012923e-7,0.0,0.0,9.878798422721342e-5,0.0,9.017899618206794e-6,0.0,1.3609113644153314e-7,0.0,0.0,0.0002593611424638681
130.5,0.0003524,164.43579981838528,198.0,0.0,3.7912085215890485e-7,0.0,0.0,9.467209564244541e-5,0.0,8.62791817866101e-6,0.0,1.2979802076572573e-7,0.0,0.0,0.00024859106730596895
131.5,0.0003377,164.51149594676514,190.0,0.0,3.6210839426582816e-7,0.0,0.0,9.071405136448149e-5,0.0,8.253856572169276e-6,0.0,1.2377728054832031e-7,0.0,0.0,0.00023824620638853515
132.5,0.0003235,164.58742596003034,182.3,0.0,3.4573480385481233e-7,0.0,0.0,8.689104556442954e-5,0.0,7.893207810127547e-6,0.0,1.1799273413459572e-7,0.0,0.0,0.00022825201908745354
133.5,0.0003098,164.662433364039,175.0,0.0,3.300114058791686e-7,0.0,0.0,8.320316803239675e-5,0.0,7.546109242300102e-6,0.0,1.1244996397184925e-7,0.0,0.0,0.00021860826135545214
134.5,0.0002967,164.7384496752797,167.9,0.0,3.1501021905806317e-7,0.0,0.0,7.967702200231485e-5,0.0,7.21459037753285e-6,0.0,1.071677341792329e-7,0.0,0.0,0.00020938620966691495
135.5,0.0002846,164.81319099867744,161.2,0.0,3.0117968036835e-7,0.0,0.0,7.642020828600996e-5,0.0,6.90866253896012e-6,0.0,1.0230237089694459e-7,0.0,0.0,0.0002008676471237646
136.5,0.000273,164.88873132968362,154.7,0.0,2.879532009346962e-7,0.0,0.0,7.329818945000075e-5,0.0,6.615745365856467e-6,0.0,9.765518416104602e-8,0.0,0.0,0.00019270045679904702
137.5,0.0002619,164.96380313975024,148.5,0.0,2.7534176265357657e-7,0.0,0.0,7.031105248511628e-5,0.0,6.335971972643068e-6,0.0,9.323159235833348e-8,0.0,0.0,0.00018488440218722874
138.5,0.0002497,165.01927447553362,142.6,0.0,2.6166530044044166e-7,0.0,0.0,6.70295877181258e-5,0.0,6.030671056822006e-6,0.0,8.846316852490627e-8,0.0,0.0,0.00017628961275608683
139.5,0.0002375,165.05703976918448,136.9,0.0,2.480701604830708e-7,0.0,0.0,6.374897544703414e-5,0.0,5.726334118756681e-6,0.0,8.373627899769535e-8,0.0,0.0,0.00016769288399472843
140.5,0.0002259,165.09429690469074,131.5,0.0,2.3519575941889872e-7,0.0,0.0,6.0630045104175874e-5,0.0,5.4375731121855e-6,0.0,7.926847527481676e-8,0.0,0.0,0.00015951791754894494
141.5,0.0002155,165.13091662803197,126.4,0.0,2.2365918865398545e-7,0.0,0.0,5.7833784048076877e-5,0.0,5.178742421612987e-6,0.0,7.526638886608831e-8,0.0,0.0,0.00015218854795279006
142.5,0.0002065,165.16675789885687,121.6,0.0,2.1365590795905207e-7,0.0,0.0,5.54137855661265e-5,0.0,4.954505831828994e-6,0.0,7.179373010193336e-8,0.0,0.0,0.00014584625896398354
143.5,0.0001979,165.20325054091026,116.9,0.0,2.041134148512053e-7,0.0,0.0,5.310143822149112e-5,0.0,4.7404179337734555e-6,0.0,6.848394290314308e-8,0.0,0.0,0.0001397855464869811
144.5,0.0001897,165.23959212277697,112.4,0.0,1.9504266294563523e-7,0.0,0.0,5.089682153202767e-5,0.0,4.5366117922812085e-6,0.0,6.534240736004488e-8,0.0,0.0,0.00013400618160538545
145.5,0.0001822,165.2757043711267,108.1,0.0,1.867479133616182e-7,0.0,0.0,4.888039885476747e-5,0.0,4.350213057530303e-6,0.0,6.247031394745584e-8,0.0,0.0,0.00012872016986039314
146.5,0.0001749,165.30382817535096,104.0,0.0,1.7871967360590898e-7,0.0,0.0,4.6917817947600105e-5,0.0,4.169322635343961e-6,0.0,5.969719739191048e-8,0.0,0.0,0.0001235744425460581
147.5,0.000168,165.31600705630794,99.97,0.0,1.7115006862367973e-7,0.0,0.0,4.5062404295889196e-5,0.0,3.998563055046463e-6,0.0,5.7084769519112705e-8,0.0,0.0,0.00011871079781092155
148.5,0.000161,165.32794924380354,96.17,0.0,1.6353263372488424e-7,0.0,0.0,4.3180616084823074e-5,0.0,3.826068284419961e-6,0.0,5.4465514057117784e-8,0.0,0.0,0.00011377531748297496
149.5,0.0001542,165.3398729226848,92.52,0.0,1.5616210388602288e-7,0.0,0.0,4.135283064354094e-5,0.0,3.6588481680474794e-6,0.0,5.193591636305245e-8,0.0,0.0,0.00010898022316816252
150.5,0.0001476,165.35179151471002,89.01,0.0,1.490358922590167e-7,0.0,0.0,3.957902763995415e-5,0.0,3.4968724763275947e-6,0.0,4.94946500195675e-8,0.0,0.0,0.00010432556934143968
151.5,0.0001416,165.36364951667306,85.65,0.0,1.425566600240158e-7,0.0,0.0,3.796645863795556e-5,0.0,3.3496040112407936e-6,0.0,4.727519313120071e-8,0.0,0.0,0.00010009410549764843
152.5,0.0001361,165.3754209154329,82.44,0.0,1.366191074011052e-7,0.0,0.0,3.648827289043121e-5,0.0,3.2146221061452903e-6,0.0,4.5241833553428324e-8,0.0,0.0,9.621524406246896e-5
153.5,0.0001309,165.38723233614556,79.34,0.0,1.3101398899917356e-7,0.0,0.0,3.5090778130956226e-5,0.0,3.087100462756352e-6,0.0,4.332387359605554e-8,0.0,0.0,9.254778354369222e-5
154.5,0.0001258,165.39898955856486,76.37,0.0,1.255420417539759e-7,0.0,0.0,3.372036924513065e-5,0.0,2.9623343188042436e-6,0.0,4.1455532192308223e-8,0.0,0.0,8.89502988621188e-5
155.5,0.0001211,165.4,73.51,0.0,1.205107707552915e-7,0.0,0.0,3.245767501767981e-5,0.0,2.847476900836832e-6,0.0,3.974099176951453e-8,0.0,0.0,8.563459631895854e-5
156.5,0.0001166,165.4,70.77,0.0,1.1570798071221771e-7,0.0,0.0,3.124883713782367e-5,0.0,2.7376769336855962e-6,0.0,3.81067427532513e-8,0.0,0.0,8.245967120502528e-5
157.5,0.0001122,165.4,68.12,0.0,1.11028616684305e-7,0.0,0.0,3.006699352440507e-5,0.0,2.630516849062079e-6,0.0,3.6517112311311036e-8,0.0,0.0,7.935494389753722e-5
158.5,0.000108,165.4,65.58,0.0,1.065732884395598e-7,0.0,0.0,2.8938956909517756e-5,0.0,2.5283621187817413e-6,0.0,3.5005423222866995e-8,0.0,0.0,7.639110226003806e-5
159.5,0.0001041,165.4,63.13,0.0,1.024366716990945e-7,0.0,0.0,2.789148979997695e-5,0.0,2.4335051217819168e-6,0.0,3.360212672287805e-8,0.0,0.0,7.363896627981917e-5
160.5,0.0001003,165.4,60.77,0.0,9.84203588789449e-8,0.0,0.0,2.6870993580211113e-5,0.0,2.3412513140965682e-6,0.0,3.224186905983288e-8,0.0,0.0,7.095709287775352e-5
161.5,9.658e-5,165.4,58.5,0.0,9.450427089870485e-8,0.0,0.0,2.5872107218870486e-5,0.0,2.2511287940547323e-6,0.0,3.0917980567713695e-8,0.0,0.0,6.833134173560836e-5
162.5,9.279e-5,165.4,56.31,0.0,9.054049718474607e-8,0.0,0.0,2.485463954390416e-5,0.0,2.159627800332074e-6,0.0,2.9581874513102777e-8,0.0,0.0,6.565561028406591e-5
163.5,8.911e-5,165.4,54.2,0.0,8.670926990287097e-8,0.0,0.0,2.3866694340300606e-5,0.0,2.0709738261372404e-6,0.0,2.829209578590277e-8,0.0,0.0,6.305733046787338e-5
164.5,8.557e-5,165.4,52.18,0.0,8.304126371284188e-8,0.0,0.0,2.2916282897384238e-5,0.0,1.9858780084577465e-6,0.0,2.7058607674597e-8,0.0,0.0,6.055773922277057e-5
165.5,8.245e-5,165.4,50.22,0.0,7.979708610564872e-8,0.0,0.0,2.2078509067359235e-5,0.0,1.9107311710633194e-6,0.0,2.596604009127547e-8,0.0,0.0,5.8354996635380524e-5
166.5,7.995e-5,165.4,48.33,0.0,7.716786136308524e-8,0.0,0.0,2.140690469704063e-5,0.0,1.8501376597546591e-6,0.0,2.5076169037325843e-8,0.0,0.0,5.6590713612804304e-5
167.5,7.753e-5,165.4,46.51,0.0,7.462917285649177e-8,0.0,0.0,2.0756850571618942e-5,0.0,1.7915609249063069e-6,0.0,2.421804102971305e-8,0.0,0.0,5.488274128958855e-5
168.5,7.519e-5,165.4,44.76,0.0,7.218064379290356e-8,0.0,0.0,2.012834346880566e-5,0.0,1.7349965130553386e-6,0.0,2.3391458290896447e-8,0.0,0.0,5.32310879160552e-5
169.5,7.27e-5,165.4,43.04,0.0,6.959712418175655e-8,0.0,0.0,1.9459767887550168e-5,0.0,1.6750820939931866e-6,0.0,2.252273437184909e-8,0.0,0.0,5.147303015990303e-5
170.5,7.023e-5,165.4,41.38,0.0,6.704574390014165e-8,0.0,0.0,1.879667400358739e-5,0.0,1.6157906586840249e-6,0.0,2.166666296081552e-8,0.0,0.0,4.9728822930867624e-5
171.5,6.786e-5,165.4,39.78,0.0,6.460308888431505e-8,0.0,0.0,1.8160541214985987e-5,0.0,1.558967905071502e-6,0.0,2.084810531867327e-8,0.0,0.0,4.8055039685739524e-5
172.5,6.557e-5,165.4,38.24,0.0,6.2255537234838e-8,0.0,0.0,1.7547176271657416e-5,0.0,1.5042593408151638e-6,0.0,2.0065050348762647e-8,0.0,0.0,4.6436243799943816e-5
173.5,6.34e-5,165.4,36.74,0.0,6.003156052727994e-8,0.0,0.0,1.6965952084388187e-5,0.0,1.452421899709361e-6,0.0,1.9323394086599272e-8,0.0,0.0,4.490227106128857e-5
174.5,6.13e-5,165.4,35.3,0.0,5.788544400724599e-8,0.0,0.0,1.640349385385774e-5,0.0,1.4023308268323174e-6,0.0,1.860866062102604e-8,0.0,0.0,4.341768121468167e-5
175.5,5.927e-5,165.4,33.91,0.0,5.581574207693921e-8,0.0,0.0,1.585979727689734e-5,0.0,1.3539682152297938e-6,0.0,1.792015525381767e-8,0.0,0.0,4.198249861054211e-5
176.5,5.714e-5,165.4,32.57,0.0,5.366245932649347e-8,0.0,0.0,1.5289373325538356e-5,0.0,1.3034520423145668e-6,0.0,1.7206515381554942e-8,0.0,0.0,4.0476305657439026e-5
177.5,5.497e-5,165.4,31.27,0.0,5.148163951653836e-8,0.0,0.0,1.4708275883079631e-5,0.0,1.2521473958601365e-6,0.0,1.6485656037316118e-8,0.0,0.0,3.8941609425506376e-5
178.5,5.289e-5,165.4,30.02,0.0,4.939632159531549e-8,0.0,0.0,1.4151293252130706e-5,0.0,1.2030320264816078e-6,0.0,1.5797163277495218e-8,0.0,0.0,3.747048123651487e-5
179.5,5.089e-5,165.4,28.82,0.0,4.7396854873887337e-8,0.0,0.0,1.3615740666164046e-5,0.0,1.1558731764696926e-6,0.0,1.5137922979575152e-8,0.0,0.0,3.605585137951281e-5
180.5,4.873e-5,165.4,27.67,0.0,4.5262825928710535e-8,0.0,0.0,1.3037275273895987e-5,0.0,1.1052319111493313e-6,0.0,1.4438492721187409e-8,0.0,0.0,3.452779149630478e-5
181.5,4.665e-5,165.4,26.57,0.0,4.321450169018491e-8,0.0,0.0,1.248026248711106e-5,0.0,1.0565504876666656e-6,0.0,1.3768136653364204e-8,0.0,0.0,3.305620438687873e-5
182.5,4.466e-5,165.4,25.51,0.0,4.125959438317028e-8,0.0,0.0,1.1947370862829673e-5,0.0,1.0100355799646797e-6,0.0,1.3129075669659315e-8,0.0,0.0,3.164820488715283e-5
183.5,4.284e-5,165.4,24.49,0.0,3.947129326499484e-8,0.0,0.0,1.1459998854176506e-5,0.0,9.674873880324306e-7,0.0,1.2544485708375679e-8,0.0,0.0,3.0360497978817698e-5
184.5,4.124e-5,165.4,23.52,0.0,3.789548430740963e-8,0.0,0.0,1.1031521253079088e-5,0.0,9.300329849895007e-7,0.0,1.2028914515469645e-8,0.0,0.0,2.922852136310853e-5
185.5,3.97e-5,165.4,22.58,0.0,3.638190765124714e-8,0.0,0.0,1.0619124137330777e-5,0.0,8.940222683049616e-7,0.0,1.1534187399657466e-8,0.0,0.0,2.8138937499313356e-5
186.5,3.821e-5,165.4,21.68,0.0,3.492218072715479e-8,0.0,0.0,1.0220136466481067e-5,0.0,8.592403943446274e-7,0.0,1.1057754131049663e-8,0.0,0.0,2.7084643204316103e-5
187.5,3.655e-5,165.4,20.82,0.0,3.3315817268286585e-8,0.0,0.0,9.77572633331869e-6,0.0,8.207504308391331e-7,0.0,1.0536195206535799e-8,0.0,0.0,2.5909671223367353e-5
188.5,3.486e-5,165.4,20.0,0.0,3.169314041765104e-8,0.0,0.0,9.323405808139518e-6,0.0,7.817463458115492e-7,0.0,1.001102336820857e-8,0.0,0.0,2.4713143682263074e-5
189.5,3.325e-5,165.4,19.21,0.0,3.015094813308224e-8,0.0,0.0,8.892509523620685e-6,0.0,7.446344104067498e-7,0.0,9.512452263839531e-9,0.0,0.0,2.3573192665575645e-5
190.5,3.173e-5,165.4,18.45,0.0,2.8697824516157893e-8,0.0,0.0,8.485710258894e-6,0.0,7.096325438718733e-7,0.0,9.043113119027717e-9,0.0,0.0,2.2496916259598948e-5
191.5,3.064e-5,165.4,17.72,0.0,2.7639941119675137e-8,0.0,0.0,8.193930958339021e-6,0.0,6.843277225071176e-7,0.0,8.699284275018555e-9,0.0,0.0,2.172540209375917e-5
192.5,2.959e-5,165.4,17.03,0.0,2.6624473607980436e-8,0.0,0.0,7.912871809020654e-6,0.0,6.59996675597486e-7,0.0,8.369765948565499e-9,0.0,0.0,2.0982137275825317e-5
193.5,2.857e-5,165.4,16.36,0.0,2.5640249126609608e-8,0.0,0.0,7.639850425315188e-6,0.0,6.36388460224248e-7,0.0,8.050724500422711e-9,0.0,0.0,2.026007014083353e-5
194.5,2.754e-5,165.4,15.72,0.0,2.4652350573150016e-8,0.0,0.0,7.3641743685681684e-6,0.0,6.126248588166825e-7,0.0,7.731335128004773e-9,0.0,0.0,1.9530817086913992e-5
195.5,2.643e-5,165.4,15.09,0.0,2.359650247226289e-8,0.0,0.0,7.067119467519774e-6,0.0,5.87125664102881e-7,0.0,7.391195594437773e-9,0.0,0.0,1.874476717031064e-5
196.5,2.537e-5,165.4,14.49,0.0,2.2591589873863152e-8,0.0,0.0,6.783457111842128e-6,0.0,5.628031890193067e-7,0.0,7.067915111311646e-9,0.0,0.0,1.799408019415339e-5
197.5,2.436e-5,165.4,13.91,0.0,2.1635740426589472e-8,0.0,0.0,6.513180628175192e-6,0.0,5.396490769383884e-7,0.0,6.760677061335464e-9,0.0,0.0,1.7278773877398493e-5
198.5,2.341e-5,165.4,13.36,0.0,2.0738535837518824e-8,0.0,0.0,6.258966607339827e-6,0.0,5.178942637682574e-7,0.0,6.4725730588266175e-9,0.0,0.0,1.6605928019995574e-5
199.5,2.253e-5,165.4,12.83,0.0,1.9907479301058242e-8,0.0,0.0,6.023483456373182e-6,0.0,4.977421064698959e-7,0.0,6.205743625184361e-9,0.0,0.0,1.598266121423068e-5
200.5,2.168e-5,165.4,12.32,0.0,1.9106908877956695e-8,0.0,0.0,5.796035855578554e-6,0.0,4.783047788185239e-7,0.0,5.949022408195079e-9,0.0,0.0,1.5380603434316772e-5
201.5,2.086e-5,165.4,11.83,0.0,1.833668690043566e-8,0.0,0.0,5.576623352107557e-6,0.0,4.595805442819252e-7,0.0,5.702343306160721e-9,0.0,0.0,1.4799757073403918e-5
202.5,2.0e-5,165.4,11.36,0.0,1.7535299806246842e-8,0.0,0.0,5.346532617916643e-6,0.0,4.400275368322584e-7,0.0,5.4465762053919e-9,0.0,0.0,1.4190457969239459e-5
203.5,1.916e-5,165.4,10.9,0.0,1.6754892641335928e-8,0.0,0.0,5.1217870414125725e-6,0.0,4.2095641959007556e-7,0.0,5.197824675888208e-9,0.0,0.0,1.3595303821680126e-5
204.5,1.836e-5,165.4,10.47,0.0,1.6015495942357708e-8,0.0,0.0,4.907711812454787e-6,0.0,4.0283337882472087e-7,0.0,4.962614514452453e-9,0.0,0.0,1.302847669826368e-5
205.5,1.759e-5,165.4,10.05,0.0,1.530511308347925e-8,0.0,0.0,4.701670793139248e-6,0.0,3.854069968233401e-7,0.0,4.736833194907953e-9,0.0,0.0,1.2482880263759023e-5
206.5,1.687e-5,165.4,9.653,0.0,1.4642183085052127e-8,0.0,0.0,4.509015728754369e-6,0.0,3.6912981514740844e-7,0.0,4.526336693632878e-9,0.0,0.0,1.1972685936319538e-5
207.5,1.618e-5,165.4,9.271,0.0,1.4008360810214686e-8,0.0,0.0,4.324395593878064e-6,0.0,3.5355073724417166e-7,0.0,4.325306463057442e-9,0.0,0.0,1.1483720001604493e-5
208.5,1.552e-5,165.4,8.904,0.0,1.3403499286994982e-8,0.0,0.0,4.147809650021658e-6,0.0,3.386678096862904e-7,0.0,4.133673169396831e-9,0.0,0.0,1.1015985367835662e-5
209.5,1.491e-5,165.4,8.552,0.0,1.284467898811409e-8,0.0,0.0,3.984602014851762e-6,0.0,3.249148810747101e-7,0.0,3.956674007097123e-9,0.0,0.0,1.0583681751078315e-5
210.5,1.436e-5,165.4,8.213,0.0,1.2340028827814065e-8,0.0,0.0,3.837442446960286e-6,0.0,3.125032236869467e-7,0.0,3.7967399489918205e-9,0.0,0.0,1.019391756057596e-5
211.5,1.383e-5,165.4,7.888,0.0,1.185497791427734e-8,0.0,0.0,3.6956513919719068e-6,0.0,3.0056287953146145e-7,0.0,3.643278132569709e-9,0.0,0.0,9.818287472449785e-6
212.5,1.332e-5,165.4,7.575,0.0,1.1389209703257188e-8,0.0,0.0,3.559241765582528e-6,0.0,2.8909385967329535e-7,0.0,3.496243843119222e-9,0.0,0.0,9.4567789211978e-6
213.5,1.277e-5,165.4,7.275,0.0,1.0891637547512167e-8,0.0,0.0,3.412153944080064e-6,0.0,2.767885605691324e-7,0.0,3.339787268330335e-9,0.0,0.0,9.066826070534962e-6
214.5,1.222e-5,165.4,6.986,0.0,1.0396400293530517e-8,0.0,0.0,3.2650761189599944e-6,0.0,2.645143387283396e-7,0.0,3.1843779675533594e-9,0.0,0.0,8.676828764050583e-6
215.5,1.169e-5,165.4,6.708,0.0,9.920506657166842e-9,0.0,0.0,3.1233521415396286e-6,0.0,2.5270407912512694e-7,0.0,3.035223026681466e-9,0.0,0.0,8.300988049651397e-6
216.5,1.118e-5,165.4,6.442,0.0,9.463953395597723e-9,0.0,0.0,2.986982058157555e-6,0.0,2.4135779539482697e-7,0.0,2.892319221055181e-9,0.0,0.0,7.939303873830966e-6
217.5,1.079e-5,165.4,6.187,0.0,9.110991171233572e-9,0.0,0.0,2.8826813070608644e-6,0.0,2.3262896017573318e-7,0.0,2.7813587164839113e-9,0.0,0.0,7.662797382875683e-6
218.5,1.043e-5,165.4,5.942,0.0,8.784993297831212e-9,0.0,0.0,2.7864024598764e-6,0.0,2.2456868911147995e-7,0.0,2.6788621851758376e-9,0.0,0.0,7.407564995529113e-6
219.5,1.007e-5,165.40903497299865,5.707,0.0,8.460353843979115e-9,0.0,0.0,2.6900948704032424e-6,0.0,2.1652231951035112e-7,1.3736383777260046e-10,2.5770132656047484e-9,0.0,0.0,7.15220807913905e-6
220.5,9.72e-6,165.43420452853601,5.482,0.0,8.145634857156511e-9,0.0,0.0,2.5965046738322145e-6,0.0,2.0870805937542117e-7,1.3524929526401774e-10,2.4784239112386708e-9,0.0,0.0,6.9040279587287044e-6
221.5,9.267e-6,165.45971530018585,5.263,0.0,7.746089479624989e-9,0.0,0.0,2.475406299644785e-6,0.0,1.9870267310041396e-7,1.3156810547613168e-10,2.3542317588911508e-9,0.0,0.0,6.582659137910809e-6
222.5,8.836e-6,165.4853188133882,5.052,0.0,7.366813006080083e-9,0.0,0.0,2.3601925687738946e-6,0.0,1.891949794188431e-7,1.280093329547088e-10,2.236457470438974e-9,0.0,0.0,6.276881171997788e-6
223.5,8.425e-6,165.5107235490139,4.851,0.0,7.0062092820265644e-9,0.0,0.0,2.250329631545292e-6,0.0,1.8014320230832046e-7,1.2452660790103548e-10,2.124624413455554e-9,0.0,0.0,5.985271805843005e-6
224.5,8.061e-6,165.53612788577607,4.658,0.0,6.686384802962043e-9,0.0,0.0,2.153027727524206e-6,0.0,1.721198436471456e-7,1.21559058726386e-10,2.0253892461988953e-9,0.0,0.0,5.727019095720761e-6
225.5,7.771e-6,165.56120753840227,4.475,0.0,6.42958251924202e-9,0.0,0.0,2.0754976992635874e-6,0.0,1.6569931095873335e-7,1.19528144968969e-10,1.9454682093268594e-9,0.0,0.0,5.521308410904141e-6
226.5,7.492e-6,165.58616924435327,4.3,0.0,6.183184227998381e-9,0.0,0.0,2.0009111712354664e-6,0.0,1.5953138015573336e-7,1.1752911253274643e-10,1.8688739853298166e-9,0.0,0.0,5.323387861282939e-6
227.5,7.223e-6,165.60555736903814,4.132,0.0,5.946105792104733e-9,0.0,0.0,1.9289923576970965e-6,0.0,1.5358832711649382e-7,1.1572863855467464e-10,1.7952692353232394e-9,0.0,0.0,5.132562211520426e-6
228.5,6.968e-6,165.61823698761572,3.968,0.0,5.721298012090668e-9,0.0,0.0,1.8608067127555081e-6,0.0,1.4794995240235387e-7,1.142751633017345e-10,1.7255033733311556e-9,0.0,0.0,4.951682258293414e-6
229.5,6.727e-6,165.63104063049974,3.809,0.0,5.508941976469665e-9,0.0,0.0,1.796364884844011e-6,0.0,1.4262247810891455e-7,1.1294956915918036e-10,1.6596215809988306e-9,0.0,0.0,4.780731123920448e-6
230.5,6.494e-6,165.64379043781886,3.657,0.0,5.3042521344624735e-9,0.0,0.0,1.7340654104687465e-6,0.0,1.374805812907847e-7,1.1162253429080868e-10,1.5961977260609386e-9,0.0,0.0,4.615441935845654e-6
231.5,6.27e-6,165.65654609778264,3.511,0.0,5.107918639867157e-9,0.0,0.0,1.674174625631653e-6,0.0,1.3254361740037777e-7,1.1032862873651498e-10,1.5354226116210843e-9,0.0,0.0,4.456528087087745e-6
232.5,6.017e-6,165.66947166442634,3.369,0.0,4.88884020448068e-9,0.0,0.0,1.6065452161001543e-6,0.0,1.270062131959236e-7,1.0842198632872366e-10,1.4679283618117556e-9,0.0,0.0,4.276983380151301e-6
233.5,5.758e-6,165.6823723513626,3.233,0.0,4.666046648552546e-9,0.0,0.0,1.5373202164663708e-6,0.0,1.2135886545087014e-7,1.0624433650492601e-10,1.399471593117843e-9,0.0,0.0,4.093149155504584e-6
234.5,5.511e-6,165.6953224953224,3.102,0.0,4.454048879777108e-9,0.0,0.0,1.4713050204302394e-6,0.0,1.1597987757069159e-7,1.0413596922151405e-10,1.3343941403820154e-9,0.0,0.0,3.917822523009689e-6
235.5,5.274e-6,165.72500564146515,2.976,0.0,4.250743883212564e-9,0.0,0.0,1.4079138719774922e-6,0.0,1.1081747725582223e-7,1.0228485673252054e-10,1.2720260457594753e-9,0.0,0.0,3.7496435959809805e-6
236.5,5.068e-6,165.76347359902613,2.857,0.0,4.073392986649831e-9,0.0,0.0,1.3527824477986084e-6,0.0,1.0631931373397301e-7,1.009600156398257e-10,1.2175620731968916e-9,0.0,0.0,3.603506323391932e-6
237.5,4.874e-6,165.80220224697197,2.742,0.0,3.906536778893489e-9,0.0,0.0,1.300864101884354e-6,0.0,1.0208543336308765e-7,9.975134729756459e-11,1.1663451538517807e-9,0.0,0.0,3.465877831472515e-6
238.5,4.688e-6,165.84079800432573,2.632,0.0,3.747009623670722e-9,0.0,0.0,1.2510917917078082e-6,0.0,9.803268626623954e-8,9.856007750588446e-11,1.1174344757899071e-9,0.0,0.0,3.3339125178489857e-6
239.5,4.508e-6,165.8791747044814,2.527,0.0,3.5931781595925175e-9,0.0,0.0,1.2029314054737623e-6,0.0,9.411875261342631e-8,9.734445054416011e-11,1.0703379427059057e-9,0.0,0.0,3.206188981359969e-6
240.5,4.318e-6,165.9180134189048,2.425,0.0,3.4321053231780683e-9,0.0,0.0,1.1521112114691725e-6,0.0,9.000683506376468e-8,9.579957144139126e-11,1.0211786549457813e-9,0.0,0.0,3.071332869917498e-6
241.5,4.136e-6,165.95649457442178,2.328,0.0,3.278330911461693e-9,0.0,0.0,1.1034368459353457e-6,0.0,8.607566389434363e-8,9.425553240651743e-11,9.743107061302448e-10,0.0,0.0,2.9421405930203118e-6
242.5,3.962e-6,165.9953469811378,2.234,0.0,3.1316220966140427e-9,0.0,0.0,1.056905453621749e-6,0.0,8.232175036179764e-8,9.276806461768181e-11,9.296357357982116e-10,0.0,0.0,2.818618770119424e-6
243.5,3.792e-6,166.04565148769552,2.144,0.0,2.9882465162930663e-9,0.0,0.0,1.0114434867804351e-6,0.0,7.865164315631745e-8,9.14593250908944e-11,8.859737309998605e-10,0.0,0.0,2.6979391904908633e-6
244.5,3.617e-6,166.09668816685868,2.059,0.0,2.841833429447643e-9,0.0,0.0,9.64658830767269e-7,0.0,7.489127823081127e-8,8.985213392012576e-11,8.415259761100779e-10,0.0,0.0,2.5736766794624417e-6
245.5,3.45e-6,166.1479608583956,1.977,0.0,2.7024967059290767e-9,0.0,0.0,9.200173222297288e-7,0.0,7.130854034607553e-8,8.828327685684519e-11,7.992747411650317e-10,0.0,0.0,2.4550840827002443e-6
246.5,3.291e-6,166.19874558555188,1.899,0.0,2.5702909877979272e-9,0.0,0.0,8.775197090794569e-7,0.0,6.790429444959345e-8,8.672495325715238e-11,7.592421957994762e-10,0.0,0.0,2.342159738334095e-6
247.5,3.147e-6,166.24958384112173,1.824,0.0,2.4505190315471077e-9,0.0,0.0,8.390304676671335e-7,0.0,6.482046903341709e-8,8.540497653855319e-11,7.229740161651048e-10,0.0,0.0,2.2398901652751986e-6
248.5,3.025e-6,166.2996748878511,1.753,0.0,2.3486191715090636e-9,0.0,0.0,8.064157841341849e-7,0.0,6.220107761711697e-8,8.450731771178292e-11,6.920725393735175e-10,0.0,0.0,2.153257939220104e-6
249.5,2.908e-6,166.34958899840237,1.685,0.0,2.251189043878178e-9,0.0,0.0,7.751411936587565e-7,0.0,5.969344107350645e-8,8.361830389652673e-11,6.625630998961077e-10,0.0,0.0,2.0701679948200662e-6
250.5,2.795e-6,166.4,1.619,0.0,2.1573322368628407e-9,0.0,0.0,7.44938613332244e-7,0.0,5.7275157527608374e-8,8.274686468295448e-11,6.341665940243517e-10,0.0,0.0,1.9899119834445773e-6
251.5,2.697e-6,166.450059900346,1.556,0.0,2.074850357494216e-9,0.0,0.0,7.187030782352745e-7,0.0,5.5158797109038924e-8,8.239564311715936e-11,6.091544247028276e-10,0.0,0.0,1.920371724230373e-6
252.5,2.614e-6,166.50134460212925,1.494,0.0,2.0042273963725134e-9,0.0,0.0,6.964697338280878e-7,0.0,5.3354113522004054e-8,8.247388379902384e-11,5.876632887718419e-10,0.0,0.0,1.8615017880809647e-6
253.5,2.535e-6,166.5521637692502,1.435,0.0,1.9371719984515262e-9,0.0,0.0,6.753102240942596e-7,0.0,5.163885718306726e-8,8.257514681175534e-11,5.672777740510864e-10,0.0,0.0,1.805463893803359e-6
254.5,2.458e-6,166.6032849324246,1.378,0.0,1.872027474822318e-9,0.0,0.0,6.54689610322473e-7,0.0,4.997026755747419e-8,8.267916854412956e-11,5.47497991553577e-10,0.0,0.0,1.7508379174851327e-6
