Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
e-,1,8.98427,136.322,-0.382875,0.450507,0.806505,243.397,29.1548,451000
e-,1,10.2184,126.101,-0.571242,-0.410597,0.710699,196.273,10.4189,451000
e-,1,4.38917,144.734,0.0442408,-0.564135,0.824496,221.365,21.3795,451000
e-,1,7.97982,154.328,0.266057,-0.41951,0.867885,281.405,17.2723,451000
e-,1,12.3289,140.915,0.647614,-0.368041,0.667189,231.879,27.6332,451000
e-,1,9.37224,101.676,0.0554176,-0.978588,0.198231,288.821,-31.9213,451000
e-,1,12.6231,143.432,-0.294851,0.387953,0.873244,130.186,4.12175,451000
e-,1,13.9501,122.977,0.656823,0.621854,0.426476,125.451,2.83526,451000
e-,1,9.30847,144.411,-0.0688034,-0.533879,0.842757,345.713,-92.9811,451000
e-,1,7.60855,165.439,0.00478873,-0.171907,0.985102,283.489,-55.7951,451000
e-,1,3.70685,157.776,0.207512,-0.374153,0.903852,6.30239,-70.3946,451000
e-,1,11.981,109.868,-0.859559,-0.00931974,0.510951,132.19,2.73821,451000
e-,1,7.90503,154.68,0.161075,0.430096,0.888297,322.005,-26.3661,451000
e-,1,8.41837,153.391,-0.267003,-0.0608316,0.961774,171.081,0.326242,451000
e-,1,10.2353,114.817,-0.21441,-0.855672,0.471013,163.718,62.4481,451000
e-,1,12.5401,96.7477,-0.610098,-0.755474,0.23883,244.577,11.931,451000
e-,1,12.5395,81.3908,-0.997286,0.0650126,0.0345605,279.493,13.6265,451000
e-,1,11.7216,93.3028,-0.957036,0.160046,0.241801,256.179,11.5808,451000
e-,1,11.7197,85.5762,-0.848367,-0.522427,0.0856912,218.437,14.051,451000
e-,1,7.41347,102.526,-0.907246,-0.144475,0.395008,234.549,-110.908,451000
e-,1,11.7812,132.649,-0.590261,-0.0792691,0.803311,231.935,21.9701,451000
e-,1,6.48014,140.943,-0.173861,0.541568,0.822482,194.106,-17.4066,451000
e-,1,9.67297,150.249,-0.274997,-0.213716,0.937391,227.007,71.5614,451000
e-,1,14.0941,123.979,0.738226,0.523028,0.425985,222.352,2.76714,451000
e-,1,14.0533,154.323,-0.0728403,-0.35333,0.932659,197.066,-53.9046,451000
e-,1,2.37696,142.617,0.476988,-0.504856,0.719446,196.982,-60.0999,451000
e-,1,13.5067,124.8,-0.155305,0.778556,0.608056,267.63,-22.5965,451000
e-,1,10.1078,137.176,-0.48276,-0.247216,0.840135,253.223,2.44718,451000
e-,1,8.18354,156.16,0.411015,-0.321809,0.852939,135.373,43.4768,451000
e-,1,12.8384,146.231,0.242946,-0.546268,0.801604,144.749,25.3173,451000
e-,1,8.09094,144.841,0.111948,-0.572086,0.812518,108.31,-139.86,451000
e-,1,7.34205,143.732,-0.406134,-0.16213,0.899316,79.1712,-19.1558,451000
e-,1,12.5573,133.441,-0.553476,-0.223705,0.80226,99.4268,49.1449,451000
e-,1,1.77713,149.643,0.360756,-0.461032,0.810743,169.542,40.1551,451000
e-,1,9.68621,125.228,0.69021,0.563986,0.453354,140.232,6.71403,451000
e-,1,10.1366,164.474,0.16754,0.27009,0.948146,168.041,32.1707,451000
e-,1,9.78024,100.225,0.38109,0.918554,0.105018,220.379,108.949,451000
e-,1,5.93078,156.672,0.0986869,-0.386083,0.91717,77.8868,77.339,451000
e-,1,5.94507,142.765,0.702343,-0.221241,0.676584,219.235,-12.1717,451000
e-,1,13.8738,134.536,0.802342,-0.204235,0.560835,149.712,-7.32788,451000
e-,1,13.9919,103.867,-0.337823,0.890017,0.306177,247.702,0.263142,451000
e-,1,2.67366,145.3,-0.172695,0.463536,0.869086,316.454,123.565,451000
e-,1,4.48392,151.686,-0.184087,-0.310358,0.932625,330.471,90.3182,451000
e-,1,11.472,127.215,-0.650047,0.172646,0.740022,99.6571,-54.2206,451000
e-,1,8.83388,148.356,-0.19658,0.38093,0.903465,151.954,9.75959,451000
e-,1,1.38741,127.851,-0.648221,-0.134208,0.749532,230.973,-129.98,451000
e-,1,10.2743,143.582,0.600433,-0.376921,0.705273,293.81,83.367,451000
e-,1,5.13366,129.994,-0.279533,-0.646444,0.709909,304.434,-9.58638,451000
e-,1,11.4543,124.731,-0.42024,-0.619362,0.663166,137.121,18.3841,451000
e-,1,11.8822,115.125,-0.748426,0.330563,0.574967,228.484,-7.83214,451000
e-,1,13.3419,95.0914,-0.958932,-0.0860767,0.270261,163.599,18.4292,451000
e-,1,13.341,86.6042,-0.616849,0.785103,0.0557666,147.522,22.6102,451000
e-,1,13.3387,92.4345,-0.973202,0.00452872,0.229908,157.11,18.6429,451000
e-,1,13.3387,92.4332,0.158896,-0.987173,0.0155686,165.866,28.6389,451000
e-,1,9.15705,124.837,0.262442,0.806904,0.529178,226.136,-76.5577,451000
e-,1,2.77986,130.546,-0.612862,0.134649,0.778633,205.947,-92.3092,451000
e-,1,12.366,103.856,-0.905163,0.081171,0.417242,163.59,16.4248,451000
e-,1,14.0056,114.109,-0.82176,0.00641816,0.569798,139.423,-26.8083,451000
e-,1,6.2288,110.996,-0.554527,-0.684577,0.473133,98.294,-76.5771,451000
e-,1,12.3741,121.07,-0.346565,0.729333,0.589887,186.376,15.4461,451000
e-,1,3.27629,111.9,-0.706475,-0.483668,0.516681,234.675,-55.7063,451000
e-,1,3.19264,165.518,-0.0541937,-0.0643089,0.996457,137.378,88.6185,451000
e-,1,8.46519,125.116,0.758647,0.481551,0.438821,273.154,-43.2277,451000
e-,1,13.8855,152.05,-0.0924528,-0.385498,0.918065,161.022,-25.9467,451000
e-,1,13.068,153.366,-0.231705,-0.184355,0.955158,179.935,13.1233,451000
e-,1,6.47181,131.802,-0.0741405,-0.715207,0.694969,180.826,-13.6887,451000
e-,1,6.86923,143.423,0.723603,-0.12251,0.679257,114.207,51.4111,451000
e-,1,6.81974,119.084,0.938202,0.144288,0.314575,217.508,-29.4593,451000
e-,1,11.381,128.861,0.693143,-0.509291,0.510074,174.12,7.6853,451000
e-,1,10.507,133.749,-0.125223,0.677686,0.724611,93.761,-21.8567,451000
e-,1,12.3889,134.614,0.366015,0.671276,0.644532,227.152,18.6686,451000
e-,1,10.3991,133.164,0.227453,-0.720583,0.655,187.87,-14.5351,451000
e-,1,5.22737,143.848,-0.261935,-0.410144,0.873597,191.689,54.9743,451000
e-,1,11.3223,138.547,0.755524,0.21844,0.617631,138.386,-11.5012,451000
e-,1,4.97147,102.405,-0.0398992,0.973857,0.22363,192.659,-54.6164,451000
e-,1,13.1157,122.264,-0.50129,-0.580827,0.641364,180.626,3.80958,451000
e-,1,11.6111,129.417,-0.215024,0.695302,0.685798,207.122,30.3148,451000
e-,1,10.0801,112.828,0.974082,-0.0877983,0.208461,107.385,26.5281,451000
e-,1,13.1478,133.005,-0.583748,0.0964302,0.806189,113.847,-31.0792,451000
e-,1,6.90687,124.09,-0.653533,0.299249,0.695229,172.01,-53.5836,451000
e-,1,6.70104,134.229,0.82885,0.0970234,0.550994,139.286,-4.76938,451000
e-,1,8.37111,136.02,0.814932,-0.0479482,0.57757,128.107,63.7378,451000
e-,1,14.0565,114.758,0.617927,-0.722564,0.309948,199.49,3.0954,451000
e-,1,4.37529,125.624,-0.0693607,-0.790414,0.608633,223.158,-57.7038,451000
e-,1,4.19966,160.179,0.0586485,0.31955,0.945753,315.189,18.8644,451000
e-,1,9.62491,121.606,0.828455,-0.415146,0.37592,126.999,28.0834,451000
e-,1,12.0454,125.279,0.121374,-0.814569,0.567226,237.664,-17.4795,451000
e-,1,11.8328,151.544,-0.0117379,-0.438376,0.898715,149.298,49.3758,451000
e-,1,10.8846,119.541,-0.487253,-0.637024,0.597315,195.369,40.8732,451000
e-,1,11.8602,150.357,0.451989,0.400343,0.79714,191.18,-66.3329,451000
e-,1,13.3212,141.212,0.190815,-0.622674,0.758858,190.246,6.84242,451000
e-,1,5.97945,152.594,-0.00722252,-0.42205,0.906544,101.668,9.46364,451000
gamma,0.01,1.9436,120.146,-0.608536,0.608662,0.509132,-475148,411732,451000
gamma,0.01,0.359853,149.799,-0.368119,0.0833585,0.926034,-199948,30362.8,451000
gamma,0.01,0.874044,132.054,-0.166796,0.740854,0.650626,-151250,392134,451000
gamma,0.01,9.10822,130.518,-0.641768,0.205487,0.738856,-362461,95253.7,451000
gamma,0.01,2.46004,134.983,0.423099,0.704393,0.569928,193296,425685,451000
gamma,0.01,2.14995,129.224,0.419259,0.781792,0.461544,250567,583662,451000
gamma,0.01,1.57518,127.699,-0.660848,0.289622,0.692386,-392079,143613,451000
gamma,0.01,0.252874,140.096,-0.341638,-0.480311,0.807827,-208706,-205808,451000
gamma,0.01,4.4485,150.819,0.187771,-0.518048,0.834487,14816,-214856,451000
gamma,0.01,2.23856,116.288,-0.281095,-0.899491,0.334517,-352700,-928325,451000
e-,1,8.75699,150.973,-0.185004,-0.326954,0.926755,197.783,39.7331,451000
e-,1,11.0155,106.693,-0.872861,-0.161778,0.460371,164.86,1.25871,451000
e-,1,13.862,142.062,0.175921,0.616182,0.767706,155.013,13.5716,451000
e-,1,2.42209,152.975,-0.270141,-0.0844183,0.959113,256.654,-157.188,451000
e-,1,5.16357,123.431,-0.464746,0.602973,0.648409,249.753,99.3147,451000
e-,1,7.82893,164.689,-0.069743,-0.0616541,0.995658,156.71,43.6703,451000
e-,1,1.28713,123.777,0.657696,-0.608226,0.444406,139.396,112.642,451000
gamma,0.01,0.801973,132.584,0.834439,-0.381036,0.39815,653220,-327252,451000
gamma,0.01,3.09941,128.94,0.43175,-0.78025,0.45255,263568,-589044,451000
gamma,0.01,1.66176,145.401,0.424486,0.547123,0.721435,138782,258171,451000
gamma,0.01,1.13327,175.662,0.137391,0.0653052,0.988362,-14580.4,21903.3,451000
gamma,0.01,0.286205,132.956,0.399191,-0.73628,0.546387,187316,-460529,451000
gamma,0.01,0.378302,135.019,0.669283,-0.541364,0.508907,386803,-363687,451000
gamma,0.01,0.338038,147.205,0.238353,0.575716,0.782138,41981.3,250560,451000
gamma,0.01,3.79485,127.506,0.0573894,-0.84674,0.528903,-24990.2,-547005,451000
gamma,0.01,0.740163,151.827,0.482893,0.396155,0.780945,149005,172475,451000
gamma,0.01,2.76735,129.178,0.716067,-0.601324,0.354482,627366,-579566,451000
gamma,0.01,3.8272,147.981,0.634052,0.285258,0.718753,239037,134799,451000
gamma,0.01,1.42354,151.139,0.661727,-0.0157,0.749581,239255,-7794.2,451000
gamma,0.01,3.70017,149.495,0.559779,0.373603,0.739641,196265,171737,451000
e-,1,11.893,115.475,0.338565,-0.862778,0.375483,227.789,54.7125,451000
e-,1,12.3264,134.271,-0.540477,0.213403,0.813845,201.736,-18.6203,451000
e-,1,2.90754,129.604,0.867226,0.12338,0.482386,239.788,110.473,451000
e-,1,9.71961,167.225,0.073345,0.193232,0.978408,178.177,21.8808,451000
e-,1,11.5124,137.851,0.632047,0.44417,0.635004,177.563,-30.1927,451000
e-,1,6.98712,139.585,0.746116,0.217884,0.629157,129.298,-21.1635,451000
e-,1,12.5373,143.333,0.356301,0.561541,0.746808,132.663,10.7549,451000
e-,1,9.3028,126.286,0.820224,0.360395,0.444238,266.668,-63.9378,451000
e-,1,5.13022,127.6,-0.5257,-0.449871,0.72198,69.2025,61.8807,451000
e-,1,10.3983,125.79,-0.626139,-0.307627,0.716461,211.055,-70.5667,451000
e-,1,6.39234,127.286,-0.623552,0.26448,0.735686,159.559,-15.0722,451000
e-,1,3.07812,156.737,0.0782665,0.385805,0.919255,133.89,-18.824,451000
e-,1,6.74173,158.448,0.422018,0.270412,0.86532,225.047,63.4592,451000
e-,1,12.7905,111.361,-0.820098,-0.218578,0.528831,248.854,-14.6732,451000
e-,1,14.0802,154.127,-0.208129,0.208245,0.955676,212.926,-9.62452,451000
e-,1,12.2032,123.308,-0.256999,0.75256,0.606304,148.761,34.8427,451000
e-,1,4.45479,154.59,0.590592,-0.0260904,0.806549,79.7915,-34.5871,451000
e-,1,6.45731,148.964,0.412341,-0.445561,0.794638,262.817,-46.6184,451000
e-,1,10.8434,132.881,0.698496,0.448486,0.557641,172.166,-57.7757,451000
e-,1,9.94803,120.315,0.206329,0.857154,0.471926,331.949,76.1343,451000
e-,1,13.5594,127.473,0.855939,-0.24378,0.456004,85.1787,2.22722,451000
e-,1,13.0446,137.684,0.151026,0.675071,0.722129,205.377,-19.122,451000
e-,1,8.87233,147.301,0.231221,-0.532573,0.814189,64.9217,61.6779,451000
e-,1,1.16874,151.735,-0.0348466,-0.424568,0.904725,227.103,6.5588,451000
e-,1,9.23789,141.252,-0.212787,0.509921,0.833488,175.316,3.07184,451000
e-,1,9.34111,159.46,0.35005,-0.300508,0.887221,138.107,41.9258,451000
e-,1,13.3787,163.445,0.165565,-0.28184,0.945068,98.4793,-27.801,451000
e-,1,5.91741,125.357,-0.577959,-0.422822,0.697987,136.241,150.871,451000
e-,1,4.625,108.959,-0.120478,-0.926831,0.355626,223.629,75.7143,451000
e-,1,8.8032,152.164,-0.0542089,-0.406677,0.911962,138.972,-19.9151,451000
e-,1,8.62197,128.107,-0.620417,-0.235578,0.748055,88.0885,40.7664,451000
e-,1,3.78741,119.19,-0.730677,-0.251545,0.634693,205.506,-99.9467,451000
e-,1,13.8533,129.037,-0.629754,-0.148152,0.762536,166.087,-4.79655,451000
e-,1,9.05422,138.272,0.687147,0.363532,0.629025,150.702,-41.006,451000
e-,1,9.11236,141.221,0.24619,0.620249,0.744769,139.474,-8.85123,451000
e-,1,13.6637,132.288,0.653482,0.510935,0.558486,169.853,8.04881,451000
e-,1,8.93253,119.951,0.93207,-0.149598,0.329948,163.926,-90.2424,451000
e-,1,8.03336,129.274,0.776665,0.390209,0.494498,100.788,-15.3783,451000
e-,1,13.1347,154.692,0.457006,-0.309917,0.833725,192.43,6.14077,451000
e-,1,11.9918,149.009,-0.333564,-0.11871,0.935224,162.969,17.4345,451000
e-,1,2.6029,131.767,0.759976,-0.371187,0.533532,153.612,-77.8342,451000
e-,1,10.6185,109.546,-0.475188,0.767854,0.429647,132.231,-41.4047,451000
e-,1,5.94189,134.882,0.303874,0.688741,0.658252,191.834,73.4133,451000
e-,1,3.13104,155.745,0.358267,-0.359461,0.861645,187.791,-16.6775,451000
e-,1,11.408,115.177,-0.805065,-0.0795617,0.587827,220.85,-10.2525,451000
e-,1,13.5444,125.323,-0.405624,0.627359,0.664748,189.469,-23.7356,451000
e-,1,13.2554,112.449,-0.531238,0.692031,0.488753,219.722,-16.8116,451000
e-,1,13.4777,105.918,-0.0727169,0.954109,0.290498,176.178,6.86478,451000
e-,1,4.21032,135.02,-0.173935,-0.630776,0.75622,166.344,44.7869,451000
e-,1,13.8424,156.607,0.554305,0.0835646,0.828108,190.905,-14.2915,451000
e-,1,12.5461,134.439,-0.563856,-0.0865857,0.821322,182.71,15.45,451000
e-,1,1.98417,158.467,0.317022,0.339959,0.885395,143.038,-102.308,451000
e-,1,11.321,103.743,0.558539,-0.817972,0.137679,228.497,30.246,451000
e-,1,8.54926,127.293,0.433946,-0.724327,0.535763,230.173,-11.9283,451000
e-,1,7.61472,118.03,-0.728244,-0.293939,0.61908,416.556,11.8368,451000
e-,1,11.3068,146.244,-0.253898,-0.363545,0.89631,161.415,24.8104,451000
e-,1,7.14542,106.923,-0.293512,0.88952,0.350151,191.818,-29.5009,451000
e-,1,2.17868,123.205,0.58228,-0.67851,0.447855,243.716,-30.7796,451000
e-,1,8.8884,146.669,0.207118,-0.545291,0.812256,280.783,61.7708,451000
e-,1,6.80328,133.267,-0.557262,-0.202149,0.805354,157.791,-89.9948,451000
e-,1,8.54593,158.095,-0.0214819,0.317736,0.947936,277.556,87.5275,451000
e-,1,9.01614,148.152,0.0121152,0.50818,0.861166,138.746,45.1282,451000
e-,1,6.09699,134.688,0.82421,0.0975689,0.557816,259.542,-47.8429,451000
e-,1,6.06486,142.567,0.366894,0.568216,0.73656,70.4396,-46.4769,451000
e-,1,13.7478,107.599,-0.522972,0.749414,0.406052,200.495,-5.426,451000
e-,1,13.3267,173.08,0.304413,0.0177782,0.952374,184.509,-72.2124,451000
e-,1,1.17987,137.78,-0.518089,0.058989,0.85329,206.69,-167.034,451000
e-,1,3.43289,130.347,0.7758,-0.36949,0.51148,46.1016,-23.9204,451000
e-,1,14.0265,135.021,-0.445072,0.393271,0.804518,175.874,-8.16908,451000
e-,1,11.304,136.951,0.172688,-0.679662,0.712909,182.525,-18.8227,451000
e-,1,1.88341,136.366,0.602095,0.50077,0.621861,304.788,36.7671,451000
e-,1,10.356,152.798,-0.168447,0.305901,0.937043,84.2579,48.3403,451000
e-,1,9.97991,145.136,0.714767,0.0503387,0.697548,206.328,62.8294,451000
e-,1,3.46146,124.128,0.914053,0.0891254,0.395682,226.923,43.03,451000
e-,1,13.1222,93.7041,-0.918081,0.318689,0.235723,123.024,-7.06193,451000
e-,1,11.3872,114.498,-0.306646,0.822699,0.478681,227.295,-35.9946,451000
e-,1,11.9515,159.099,-0.108097,0.214663,0.970688,219.825,30.5243,451000
e-,1,1.33137,145.627,-0.396859,0.0772456,0.914623,240.759,128.472,451000
e-,1,6.04988,127.795,-0.632882,0.211448,0.744816,226.879,-14.4368,451000
e-,1,2.73552,120.393,-0.621552,0.461412,0.633066,268.338,-15.0148,451000
e-,1,9.05615,136.08,-0.515687,-0.200682,0.832943,242.955,73.2787,451000
e-,1,4.4065,141.62,0.668471,-0.321014,0.670892,187.992,-0.531376,451000
e-,1,10.4283,155.791,0.539728,0.169156,0.824669,238.585,-25.3714,451000
e-,1,7.40937,161.176,0.187825,-0.319832,0.928671,212.464,92.6616,451000
e-,1,3.12865,120.881,-0.573515,-0.518646,0.634104,187.971,47.1624,451000
e-,1,13.3778,95.724,-0.452807,0.872571,0.183265,197.468,-2.75342,451000
e-,1,13.3778,95.722,0.181802,-0.980817,0.0703305,213.801,2.83872,451000
e-,1,7.6386,123.637,0.92194,-0.00873781,0.387235,93.6017,-38.2577,451000
e-,1,11.0514,168.833,0.0592456,-0.136201,0.988908,206.508,-53.2534,451000
e-,1,7.56743,136.606,0.809538,-0.0516887,0.584787,68.1293,56.6547,451000
e-,1,7.46765,98.4246,-0.363992,0.905934,0.216317,238.243,39.946,451000
e-,1,3.32143,147.182,0.40499,-0.478041,0.779397,191.555,-74.8953,451000
e-,1,11.4931,156.055,0.568463,-0.0410824,0.821682,149.749,22.3593,451000
e-,1,13.91,138.653,0.317865,-0.632585,0.706257,169.421,23.119,451000
e-,1,9.17734,155.315,0.103839,0.414711,0.904009,108.325,16.2143,451000
e-,1,6.21273,144.125,-0.42144,-0.0388909,0.906022,204.706,-83.7157,451000
e-,1,12.6784,126.857,-0.66827,-0.0805294,0.739547,128.104,4.48298,451000
e-,1,6.47999,109.082,-0.858206,-0.125067,0.497836,44.7894,79.0447,451000
e-,1,9.09353,127.552,0.377879,0.747741,0.545977,168.364,26.2544,451000
e-,1,9.27169,122.241,0.17034,-0.841351,0.512946,103.893,59.6482,451000
e-,1,14.0274,164.946,0.0110641,0.195647,0.980612,187.95,2.15246,451000
e-,1,3.78628,140.854,0.711242,-0.257765,0.653982,157.456,-121.045,451000
e-,1,9.94887,145.204,-0.109373,0.506574,0.855231,88.7986,-30.8404,451000
e-,1,1.86076,137.027,0.155581,0.683399,0.713275,219.508,-45.1226,451000
e-,1,4.16718,151.156,0.436747,0.397524,0.806986,314.754,83.4934,451000
e-,1,12.9542,152.314,0.0207897,0.442747,0.896406,184.202,-48.8717,451000
e-,1,11.0591,103.506,0.652813,-0.748694,0.115291,288.341,9.99301,451000
e-,1,13.6427,108.055,-0.0160316,-0.946843,0.321297,231.181,6.29893,451000
e-,1,13.2437,99.9767,0.379486,0.919669,0.100991,246.393,1.20954,451000
e-,1,4.36113,132.524,0.568503,0.585907,0.57751,156.742,-27.6678,451000
e-,1,10.6438,111.795,0.649154,-0.716433,0.255585,214.7,22.6681,451000
e-,1,12.072,122.518,-0.724539,0.0649868,0.686163,189.875,35.0128,451000
e-,1,10.239,126.209,-0.0892987,-0.778832,0.620844,197.359,-26.3109,451000
e-,1,13.8217,159.123,0.461824,0.208129,0.862207,181.981,0.93088,451000
e-,1,8.33739,146.491,-0.292828,-0.29969,0.907985,52.0374,-69.9534,451000
e-,1,5.10336,127.524,-0.471688,0.524014,0.709169,68.3709,-68.1604,451000
e-,1,10.2611,100.823,-0.826292,0.442527,0.34844,190.415,9.92721,451000
e-,1,4.0422,108.003,0.774134,0.610484,0.167408,181.157,23.952,451000
e-,1,8.32863,152.179,0.603804,0.142426,0.784306,288.995,-104.145,451000
e-,1,3.32362,143.122,0.508459,-0.474871,0.718308,269.779,-53.8443,451000
e-,1,3.49087,120.024,0.692287,-0.614433,0.378432,292.296,-8.94213,451000
e-,1,4.05808,133.367,-0.559953,-0.187073,0.807128,223.738,-113.209,451000
e-,1,8.35876,146.646,0.316292,0.527702,0.788346,152.529,17.3123,451000
e-,1,12.0566,123.807,-0.448324,0.612756,0.650796,183.008,-32.3323,451000
e-,1,12.816,120.772,-0.530513,0.579218,0.61892,149.963,-6.592,451000
e-,1,6.55031,105.281,-0.879704,0.188534,0.436549,132.208,22.783,451000
e-,1,10.9113,132.347,-0.597919,-0.0190262,0.80133,176.032,43.4637,451000
e-,1,11.2108,102.18,-0.812966,-0.449664,0.369984,193.943,-11.0405,451000
e-,1,11.2055,92.1167,-0.732237,0.6562,0.18229,208.757,-6.93663,451000
e-,1,11.2055,92.1157,-0.922341,-0.315478,0.223072,216.652,-8.48108,451000
gamma,0.01,2.02715,161.494,0.45245,-0.200295,0.869006,118214,-80984.4,451000
gamma,0.01,1.22543,127.057,-0.460563,-0.631567,0.623702,-320848,-353722,451000
gamma,0.01,0.259871,134.433,0.899143,0.146884,0.412272,697183,123630,451000
gamma,0.01,1.75944,154.761,-0.19169,-0.26826,0.944082,-134149,-99696.8,451000
e-,1,3.01724,141.201,0.528713,0.493536,0.690569,117.128,-144.673,451000
e-,1,7.209,130.45,0.752295,0.410709,0.515141,199.503,28.4915,451000
e-,1,6.42744,116.838,-0.70742,0.387599,0.591036,161.66,24.8548,451000
e-,1,9.93479,117.618,-0.127112,0.860232,0.493804,126.211,5.68399,451000
e-,1,14.0083,140.553,0.498871,-0.521677,0.692085,177.96,2.51394,451000
e-,1,12.6923,125.846,-0.0229776,0.800854,0.598419,109.358,-33.6949,451000
e-,1,12.2633,105.075,-0.899104,-0.0186163,0.437339,165.878,8.65306,451000
e-,1,2.66982,161.502,0.169843,0.319797,0.932139,205.564,-1.09925,451000
e-,1,10.894,102.52,-0.381493,0.877233,0.29142,285.02,-44.8773,451000
e-,1,9.79895,150.839,0.639002,0.0653617,0.766423,173.493,-36.5899,451000
e-,1,11.1308,113.214,-0.611404,0.599143,0.516925,157.927,-9.79275,451000
e-,1,11.7712,134.809,-0.561905,-0.0526567,0.825524,178.197,4.69358,451000
e-,1,6.93858,118.71,0.576949,-0.722721,0.380531,160.101,48.3786,451000
e-,1,13.4382,124.365,0.457096,0.745581,0.484946,203.552,10.5366,451000
gamma,0.01,0.275896,128.953,0.102737,-0.833387,0.543057,2596.76,-538907,451000
gamma,0.01,1.93793,114.522,-0.838549,0.363292,0.406023,-787948,312975,451000
gamma,0.01,5.95266,158.301,0.547147,-0.13755,0.825657,168633,-59196.7,451000
e-,1,9.03999,127.028,-0.570632,-0.388012,0.723758,230.647,-16.5499,451000
e-,1,9.53387,132.373,-0.492552,-0.382312,0.781812,220.442,14.632,451000
e-,1,4.30908,133.225,0.829333,0.151485,0.537828,229.124,150.428,451000
e-,1,11.5138,169.318,0.343142,0.0878704,0.935164,162.969,26.127,451000
e-,1,6.72208,145.726,0.149305,0.565421,0.811176,145.747,-44.6825,451000
e-,1,5.50897,122.159,0.931478,-0.018083,0.363348,231.434,-32.6349,451000
e-,1,13.1384,125.391,-0.476362,-0.554105,0.682676,208.633,63.0089,451000
e-,1,4.07587,119.875,0.944964,-0.0273129,0.326033,57.6801,-76.1262,451000
e-,1,2.59847,151.366,-0.260249,0.217499,0.940726,305.053,69.4785,451000
e-,1,10.4672,142.863,0.496468,0.492101,0.715092,228.401,-11.1387,451000
e-,1,10.3171,137.092,-0.236427,0.56833,0.788101,210.523,35.1631,451000
e-,1,9.79707,123.002,0.837927,0.378949,0.39278,246.598,3.88421,451000
e-,1,11.9683,91.1779,-0.198161,0.97856,0.0561523,236.032,18.966,451000
e-,1,11.9683,91.179,-0.897509,0.397009,0.191991,240.893,13.1204,451000
e-,1,11.9683,91.1776,-0.955858,-0.210608,0.204892,245.971,12.6327,451000
e-,1,11.9683,91.1781,-0.582641,-0.80144,0.134992,250.91,15.7518,451000
e-,1,10.8173,102.567,-0.839628,-0.384436,0.38371,268.843,25.4271,451000
e-,1,10.816,86.221,-0.684642,0.72628,0.0615091,247.98,28.8993,451000
e-,1,3.49944,136.008,0.783134,-0.216507,0.582946,237.922,72.5442,451000
e-,1,11.4206,134.363,0.330422,-0.683008,0.651399,235.574,141.135,451000
e-,1,10.0382,166.439,-0.0115895,-0.13125,0.991282,152.017,7.9096,451000
e-,1,10.4407,154.43,-0.233291,-0.130442,0.963618,64.416,-22.7871,451000
e-,1,4.3113,176.125,0.121782,-0.00179346,0.992555,348.718,10.8877,451000
e-,1,11.2756,136.171,-0.0544672,-0.662679,0.74692,364.513,81.9719,451000
e-,1,9.50709,156.277,0.414821,-0.315308,0.853525,290.843,59.0561,451000
e-,1,7.64579,148.721,-0.306309,-0.20508,0.929579,235.105,-82.4584,451000
e-,1,13.8066,119.922,-0.729492,0.221261,0.647214,186.252,11.0199,451000
e-,1,14.0859,125.834,-0.38441,-0.633336,0.67165,188.199,-4.0387,451000
e-,1,9.90484,148.143,-0.0825786,0.468952,0.879355,212.873,44.0387,451000
e-,1,12.471,123.246,0.863178,-0.316269,0.39357,163.205,32.4811,451000
e-,1,8.07417,150.515,0.249447,-0.48206,0.839878,130.167,-40.1365,451000
e-,1,10.8566,153.198,0.322644,-0.420158,0.848156,167.597,31.3282,451000
e-,1,10.226,110.126,0.629175,-0.741047,0.234497,185.921,18.5871,451000
e-,1,3.55216,143.45,0.0250364,0.583784,0.811523,58.7148,-103.551,451000
e-,1,4.99224,153.332,-0.14537,0.317958,0.936894,173.79,-8.60195,451000
e-,1,9.32041,148.264,0.279218,0.514152,0.810978,257.462,-31.9258,451000
e-,1,13.6457,142.389,0.708501,-0.217578,0.671332,229.499,-1.70575,451000
e-,1,12.9391,154.372,0.424172,-0.342241,0.838421,150.472,24.442,451000
e-,1,3.16327,97.8978,0.0870003,0.988879,0.120618,171.815,8.73081,451000
e-,1,3.16327,97.9017,0.543214,-0.838648,0.0398366,179.619,10.6789,451000
e-,1,5.34539,168.053,0.256686,0.196128,0.946386,23.9699,3.06128,451000
e-,1,2.06136,133.379,-0.540666,0.252887,0.802327,135.705,58.4271,451000
e-,1,9.64449,107.939,-0.820068,0.326495,0.469989,160.299,-12.7643,451000
e-,1,2.0503,138.511,0.432998,0.594001,0.677994,164.752,64.2655,451000
e-,1,7.97481,128.07,0.0264363,-0.779574,0.625752,135.916,-16.1455,451000
e-,1,13.1723,104.663,-0.150752,0.946906,0.283976,125.294,-24.6301,451000
e-,1,14.0856,139.635,0.718481,-0.275203,0.638786,256.954,4.35161,451000
e-,1,7.99829,143.116,-0.435187,-0.0731754,0.897361,205.799,10.0122,451000
e-,1,3.84554,151.844,0.0418841,-0.452097,0.890985,133.035,-93.2669,451000
e-,1,14.0446,99.3715,-0.641138,-0.711,0.288825,186.018,-15.0187,451000
e-,1,10.0194,126.939,-0.493186,-0.505516,0.70797,199.729,29.6099,451000
e-,1,6.79023,124.742,0.634199,-0.621155,0.460388,270.661,11.7973,451000
